date,gross_reserves_usd_m,fx_reserves_usd_m,imf_position_usd_m,sdrs_usd_m,gold_usd_m,other_reserves_usd_m,source
2022-03-01,1917.0,1701.5156177668896,66.1551542784,118.47716629097259,29.322753479966554,1.0667512400668897,CBSL Official Reserve Assets Historical
2022-04-01,1812.0,1602.2132233302032,64.3318676913,115.19728005431385,28.727127709960506,1.0373540263273364,CBSL Official Reserve Assets Historical
2022-05-01,1887.0,1776.443218752245,64.59028626269999,16.728281250120986,27.829599059984474,1.0415202784122408,CBSL Official Reserve Assets Historical
2022-06-01,1854.0,1745.8068806701,63.54129828398,16.463361118497374,27.373033419973755,1.024605222711462,CBSL Official Reserve Assets Historical
2022-07-01,1817.0,1709.2536743990577,63.341263167600005,16.41826927392439,26.74438465997783,1.021377412389135,CBSL Official Reserve Assets Historical
2022-08-01,1717.0,1619.7293473292389,62.27600438994,8.453476079115822,25.91562865996766,1.004203200239237,CBSL Official Reserve Assets Historical
2022-09-01,1779.0,1682.8377556750897,61.249029845079995,8.335055932475932,25.149131609975203,0.9985331815651695,CBSL Official Reserve Assets Historical
2022-10-01,1705.0,1609.8058427330577,3.66416638739,66.12635279254013,24.742857879961466,1.0011958190751444,CBSL Official Reserve Assets Historical
2022-11-01,1806.0,1733.1032348497404,3.7542508184399996,40.98827921177144,26.785284699969022,1.025810791533299,CBSL Official Reserve Assets Historical
2022-12-01,1898.0,1863.3403247519202,3.79993547444,1.8062851357314544,27.626916639971355,1.038477037812233,CBSL Official Reserve Assets Historical
2023-01-01,2121.0,2065.432830597256,3.85027425477,21.693903222956145,29.207930409951956,1.0520435180317005,CBSL Official Reserve Assets Historical
2023-02-01,2219.0,2184.2875087265556,3.7940821278899994,1.726419778645579,27.671755199985178,1.953006246602207,CBSL Official Reserve Assets Historical
2023-03-01,2694.0,2629.1164092506947,3.8410231119299993,28.414852056179377,29.82264284079628,3.0723544029879704,CBSL Official Reserve Assets Historical
2023-04-01,2761.0,2692.70596778638,3.84610552991,28.435647809627753,30.13863353999689,5.456258987284317,CBSL Official Reserve Assets Historical
2023-05-01,3491.0,3445.19039360963,3.79028459086,4.3729134257468845,29.727815359986145,8.183911637849212,CBSL Official Reserve Assets Historical
2023-06-01,3724.0,3679.9931156252305,3.79773690037,4.381511277152309,29.06993063996374,6.955937996567694,CBSL Official Reserve Assets Historical
2023-07-01,3765.0,3696.9796108349124,3.83448449554,33.6999995794584,29.76023242998622,1.0767336226448778,CBSL Official Reserve Assets Historical
2023-08-01,3600.0,3561.7463096346532,3.7973657125399995,4.556530046265157,29.384103539973854,0.381079108352543,CBSL Official Reserve Assets Historical
2023-09-01,3540.0,3498.8954179148086,3.75465055918,4.505275335917647,27.997592179974713,4.797049197313097,CBSL Official Reserve Assets Historical
2023-10-01,3569.0,3493.981408469624,3.75225211474,34.333375397617814,30.044260489972405,7.0095310382345755,CBSL Official Reserve Assets Historical
2023-11-01,3571.0,3531.702677946665,3.8069309373899998,4.982640727190736,30.842720159961196,0.1478083915654611,CBSL Official Reserve Assets Historical
2023-12-01,4392.0,4336.473731921045,3.8308582759699994,33.67018672906619,31.24429795994917,-13.076616939997828,CBSL Official Reserve Assets Historical
2024-01-01,4496.0,4425.612544163821,3.7971943950799996,33.374308084189764,30.887255759967662,2.1462006555581774,CBSL Official Reserve Assets Historical
2024-02-01,4520.0,4482.340716033624,3.79057011996,1.6431050846976658,30.961936199948926,1.28415256360405,CBSL Official Reserve Assets Historical
2024-03-01,4960.0,4916.3794807720005,3.7805480485499996,0.6298346981597234,33.77192043995077,5.284223724789887,CBSL Official Reserve Assets Historical
2024-04-01,5471.0,5389.193492483832,3.76307366763,33.69741281305537,34.62627682995229,9.358731343839656,CBSL Official Reserve Assets Historical
2024-05-01,5410.0,5368.235638555519,3.7790918501399995,1.3128444750156163,35.24447335998116,1.6476576385702921,CBSL Official Reserve Assets Historical
2024-06-01,5654.0,5605.029604018364,3.75567846394,0.31816890967368905,35.2388685399558,10.144772826616379,CBSL Official Reserve Assets Historical
2024-07-01,5652.0,5577.0,3.7930256702199996,33.0,37.0,1.0,CBSL Official Reserve Assets Historical
2024-08-01,5959.0,5916.006953241527,3.84496341351,0.2431290906547396,37.914640059987825,1.06217944581184,CBSL Official Reserve Assets Historical
2024-09-01,5994.0,5948.803554129541,3.87283105367,0.24489124890046432,39.90056422997329,1.0698827313921695,CBSL Official Reserve Assets Historical
2024-10-01,6472.0,6388.171639787415,3.80219115433,37.659227468478896,41.5386865699641,1.04878024727758,CBSL Official Reserve Assets Historical
2024-11-01,6451.0,6407.796242600988,3.7515953978099996,3.1804045609718194,39.51458902996344,-3.166324014747805,CBSL Official Reserve Assets Historical
2024-12-01,6122.0,6047.66870987018,3.7236706518299996,3.15673143526145,39.74893110997791,27.680978197832882,CBSL Official Reserve Assets Historical
2025-01-01,6065.0,5986.317506131903,3.72281406453,32.04887806573103,42.35759625995994,1.0284364754047404,CBSL Official Reserve Assets Historical
2025-02-01,6086.0,6032.73744964807,3.737575919,5.398412867793581,43.266637529953655,1.032520356205336,CBSL Official Reserve Assets Historical
2025-03-01,6531.0,6466.518492334026,3.7938251516999997,3.470624193288443,47.30316851996577,9.472937373627962,CBSL Official Reserve Assets Historical
2025-04-01,6327.0,6242.64855229052,3.8720886780099995,29.573517998868894,49.794738369971746,1.0696781095033805,CBSL Official Reserve Assets Historical
2025-05-01,6286.0,6230.656967004765,3.8738018526099998,2.357316187809975,49.81776357999768,-0.8716944608807198,CBSL Official Reserve Assets Historical
2025-06-01,6081.0,6024.769025011985,3.923169834,2.3873579777668588,50.02453599994533,0.26599288396005716,CBSL Official Reserve Assets Historical
2025-07-01,6147.0,6062.782301692775,3.8686623288099997,29.34488331064376,49.823368399965716,1.068731779943542,CBSL Official Reserve Assets Historical
2025-08-01,6178.0,6119.598459914199,3.90786547424,0.9485427969523761,52.20965851993658,1.079563026121975,CBSL Official Reserve Assets Historical
2025-09-01,6244.0,6179.227816045453,3.91451830227,0.950157615101431,58.44312758999464,1.0813980406774801,CBSL Official Reserve Assets Historical
2025-10-01,6216.0,6101.557919268492,3.87859874149,31.233535983191004,79.81000681996687,0.0,CBSL Official Reserve Assets Historical
2025-11-01,6034.0,5943.526708888716,3.87911269387,2.054464878540633,84.54849345997191,0.0,CBSL Official Reserve Assets Historical
2025-12-01,6825.0,6733.69,3.91,1.04,86.15,0.0,CBSL Official Reserve Assets Historical
