model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
BVAR,2021-01-01,2021-02-01,1,validation,4582.993424023525,5168.31936191498,508.7521384977633,4516.327262348805,5820.311461481155,4171.183493401658,6165.455230428302,361.41858004424074,-7.812739529581038
DMA,2021-01-01,2021-02-01,1,validation,4582.993424023525,5142.38221006444,,,,,,,
DMS,2021-01-01,2021-02-01,1,validation,4582.993424023525,5134.760399363475,,,,,,,
MS-VAR,2021-01-01,2021-02-01,1,validation,4582.993424023525,4984.001797459882,537.6041951121811,4295.034299570307,5672.969295349458,3930.3169371023923,6037.686657817372,239.7270039840001,-7.484257578961838
MS-VECM,2021-01-01,2021-02-01,1,validation,4582.993424023525,4922.146292045898,537.6041951121811,4233.1787941563225,5611.1137899354735,3868.461431688408,5975.831152403388,208.2701872497512,-7.405053161222303
Naive,2021-01-01,2021-02-01,1,validation,4582.993424023525,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,174.42532038392417,-7.321994038077443
VECM,2021-01-01,2021-02-01,1,validation,4582.993424023525,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,252.06645455555176,-7.4854470070146935
XGBoost,2021-01-01,2021-02-01,1,validation,4582.993424023525,5939.17626953125,3.689947065799737,5934.447412092296,5943.905126970204,5931.944106177423,5946.408432885077,1354.101015809358,-67543.02846274638
ARIMA,2021-02-01,2021-03-01,1,validation,4055.2,5033.389642839615,513.7935288008669,4374.936741637974,5691.842544041256,4026.3728309002004,6040.406454779029,699.5587950220972,-8.97309663750815
BVAR,2021-02-01,2021-03-01,1,validation,4055.2,5133.452002228096,515.0585019418859,4473.37797271721,5793.526031738982,4123.955888490874,6142.948115965318,794.4460271229788,-9.354496779404306
DMA,2021-02-01,2021-03-01,1,validation,4055.2,4855.266943134962,,,,,,,
DMS,2021-02-01,2021-03-01,1,validation,4055.2,4617.844523559447,,,,,,,
MS-VAR,2021-02-01,2021-03-01,1,validation,4055.2,4590.985644160131,537.6041951121811,3902.018146270556,5279.953142049707,3537.3007838026415,5644.670504517621,322.63497652521477,-7.702684152235102
MS-VECM,2021-02-01,2021-03-01,1,validation,4055.2,4617.844523559447,537.6041951121811,3928.8770256698717,5306.812021449023,3564.1596632019573,5671.529383916937,341.24757409451655,-7.7537234919659035
Naive,2021-02-01,2021-03-01,1,validation,4055.2,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,517.5967990398905,-8.276648603111896
VECM,2021-02-01,2021-03-01,1,validation,4055.2,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,685.5614495811834,-9.011420725900015
XGBoost,2021-02-01,2021-03-01,1,validation,4055.2,6288.900390625,3.689947065799737,6284.171533186046,6293.629248063954,6281.668227271173,6296.132553978827,2231.618560926633,-183225.04854780663
ARIMA,2021-03-01,2021-04-01,1,validation,4470.738472224253,4914.113840089993,513.7935288008669,4255.660938888352,5572.566741291634,3907.0970281505784,5921.130652029407,263.8985587358971,-7.533096742355137
BVAR,2021-03-01,2021-04-01,1,validation,4470.738472224253,5161.898428059663,550.9913209844627,4455.774638050318,5868.022218069009,4081.9752831359974,6241.821572983329,435.53257196434083,-8.017409172441466
DMA,2021-03-01,2021-04-01,1,validation,4470.738472224253,4642.603687362594,,,,,,,
DMS,2021-03-01,2021-04-01,1,validation,4470.738472224253,4434.695581366841,,,,,,,
MS-VAR,2021-03-01,2021-04-01,1,validation,4470.738472224253,4434.695581366841,537.6041951121811,3745.7280834772655,5123.6630792564165,3381.010721009351,5488.380441724331,126.59906557853313,-7.208308544230657
MS-VECM,2021-03-01,2021-04-01,1,validation,4470.738472224253,4352.021396903406,537.6041951121811,3663.0538990138302,5040.988894792981,3298.336536545916,5405.706257260896,136.05170252638945,-7.230443224444328
