model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
ARIMA,2020-01-01,2020-02-01,1,validation,7941.515070351391,7472.03671289109,643.8521606782817,6646.906968394307,8297.166457387873,6210.1096665933965,8733.963759188784,281.2909924861595,-7.652252880471122
BVAR,2020-01-01,2020-02-01,1,validation,7941.515070351391,7645.675515939094,614.4443927423599,6858.233342479776,8433.117689398412,6441.386635661518,8849.96439621667,199.34480486319202,-7.455566007363747
DMA,2020-01-01,2020-02-01,1,validation,7941.515070351391,7571.1283094324845,,,,,,,
DMS,2020-01-01,2020-02-01,1,validation,7941.515070351391,7472.03671289109,,,,,,,
MS-VAR,2020-01-01,2020-02-01,1,validation,7941.515070351391,7861.4267333822,665.3294406443372,7008.77274712127,8714.080719643129,6557.404991865155,9165.448474899244,159.3255409835567,-7.426465795325583
MS-VECM,2020-01-01,2020-02-01,1,validation,7941.515070351391,7338.456373232226,665.3294406443372,6485.802386971296,8191.110359493156,6034.434631715181,8642.47811474927,359.7646229102501,-7.830006905502193
Naive,2020-01-01,2020-02-01,1,validation,7941.515070351391,7512.733529432759,665.3294406443372,6660.079543171829,8365.387515693688,6208.711787915714,8816.755270949803,262.0629777248607,-7.626888421629543
VECM,2020-01-01,2020-02-01,1,validation,7941.515070351391,7634.622523806271,424.8553137894784,7090.148531289253,8179.096516323289,6801.921410138452,8467.323637474088,184.0713471220984,-7.231579094970569
XGBoost,2020-01-01,2020-02-01,1,validation,7941.515070351391,7532.94677734375,0.7678890542144917,7531.962687924157,7533.930866763343,7531.441742453367,7534.451812234133,408.13505800193275,-141548.20933288167
ARIMA,2020-02-01,2020-03-01,1,validation,7533.736569408685,7513.787313762706,643.8521606782817,6688.657569265923,8338.917058259489,6251.860267465012,8775.7143600604,150.71158952765626,-7.386887679670617
BVAR,2020-02-01,2020-03-01,1,validation,7533.736569408685,7609.22194279797,620.5087854280172,6814.007937398268,8404.435948197672,6393.047071268397,8825.396814327542,148.66871026958142,-7.356877751659572
DMA,2020-02-01,2020-03-01,1,validation,7533.736569408685,7687.108166592193,,,,,,,
DMS,2020-02-01,2020-03-01,1,validation,7533.736569408685,7513.787313762706,,,,,,,
MS-VAR,2020-02-01,2020-03-01,1,validation,7533.736569408685,7957.983014531141,665.3294406443372,7105.329028270211,8810.63700079207,6653.961273014096,9262.004756048185,259.8928714850767,-7.6225187755091275
MS-VECM,2020-02-01,2020-03-01,1,validation,7533.736569408685,7894.345365251999,665.3294406443372,7041.6913789910695,8746.999351512928,6590.323623734955,9198.367106769045,231.60329383871132,-7.5661030453649625
Naive,2020-02-01,2020-03-01,1,validation,7533.736569408685,7512.733529432759,665.3294406443372,6660.079543171829,8365.387515693688,6208.711787915714,8816.755270949803,155.74863612577957,-7.419719116181315
VECM,2020-02-01,2020-03-01,1,validation,7533.736569408685,7634.622523806271,424.8553137894784,7090.148531289253,8179.096516323289,6801.921410138452,8467.323637474088,108.79908099378285,-6.998880726515787
XGBoost,2020-02-01,2020-03-01,1,validation,7533.736569408685,7687.0634765625,0.7678890542144917,7686.079387142907,7688.047565982093,7685.558441672117,7688.568511452883,152.89367214810707,-19935.35926685353
ARIMA,2020-03-01,2020-04-01,1,validation,7209.520101152639,7924.7580514183755,643.8521606782817,7099.628306921592,8749.887795915158,6662.831005120683,9186.685097716068,438.4618754652208,-8.003427026329081
BVAR,2020-03-01,2020-04-01,1,validation,7209.520101152639,7627.6800468890115,647.9896088451893,6797.247949216567,8458.112144561455,6357.643751196278,8897.716342581745,255.49923462399218,-7.601031439172128
DMA,2020-03-01,2020-04-01,1,validation,7209.520101152639,8180.07041940317,,,,,,,
DMS,2020-03-01,2020-04-01,1,validation,7209.520101152639,7924.7580514183755,,,,,,,
MS-VAR,2020-03-01,2020-04-01,1,validation,7209.520101152639,9113.271437742551,665.3294406443372,8260.617451481621,9965.92542400348,7809.249696225506,10417.293179259595,1529.2019877167886,-11.512929818058259
MS-VECM,2020-03-01,2020-04-01,1,validation,7209.520101152639,9130.007424658212,665.3294406443372,8277.353438397282,9982.661410919141,7825.985683141167,10434.029166175256,1545.8701063725618,-11.585222250362616
Naive,2020-03-01,2020-04-01,1,validation,7209.520101152639,7512.733529432759,665.3294406443372,6660.079543171829,8365.387515693688,6208.711787915714,8816.755270949803,209.67718939207546,-7.5230677139989925
VECM,2020-03-01,2020-04-01,1,validation,7209.520101152639,7634.622523806271,424.8553137894784,7090.148531289253,8179.096516323289,6801.921410138452,8467.323637474088,256.11913682142966,-7.47126900580235
XGBoost,2020-03-01,2020-04-01,1,validation,7209.520101152639,8317.419921875,0.7678890542144917,8316.435832455407,8318.404011294593,8315.914886984618,8318.924956765382,1107.466585716653,-1040816.8337052962
ARIMA,2020-04-01,2020-05-01,1,validation,6499.857251537734,8181.528519424459,643.8521606782817,7356.398774927676,9006.658263921241,6919.601473126766,9443.455565722152,1320.2313644130047,-10.797393360620102
BVAR,2020-04-01,2020-05-01,1,validation,6499.857251537734,7601.94468423639,623.2468910082533,6803.221655343708,8400.66771312907,6380.403224383686,8823.486144089093,769.7227012641852,-8.917323585498762
DMA,2020-04-01,2020-05-01,1,validation,6499.857251537734,7536.322731686553,,,,,,,
DMS,2020-04-01,2020-05-01,1,validation,6499.857251537734,8181.528519424459,,,,,,,
MS-VAR,2020-04-01,2020-05-01,1,validation,6499.857251537734,7079.27058824095,665.3294406443372,6226.61660198002,7931.92457450188,5775.248846723905,8383.292329757995,344.9679284152345,-7.798425362986432
MS-VECM,2020-04-01,2020-05-01,1,validation,6499.857251537734,6649.420995415041,665.3294406443372,5796.767009154111,7502.074981675971,5345.3992538979965,7953.442736932086,168.84093808012216,-7.444487588684641
Naive,2020-04-01,2020-05-01,1,validation,6499.857251537734,7512.733529432759,665.3294406443372,6660.079543171829,8365.387515693688,6208.711787915714,8816.755270949803,674.5558054847144,-8.578023078436287
VECM,2020-04-01,2020-05-01,1,validation,6499.857251537734,7634.622523806271,424.8553137894784,7090.148531289253,8179.096516323289,6801.921410138452,8467.323637474088,896.0564398391482,-10.537661407187738
XGBoost,2020-04-01,2020-05-01,1,validation,6499.857251537734,8094.73828125,0.7678890542144917,8093.754191830407,8095.722370669593,8093.233246359617,8096.243316140383,1594.4477947065582,-2156898.790223082
ARIMA,2020-05-01,2020-06-01,1,validation,6694.648013475818,7984.69941465438,643.8521606782817,7159.569670157597,8809.829159151162,6722.772368356687,9246.626460952073,937.6240792866316,-9.393705054618021
BVAR,2020-05-01,2020-06-01,1,validation,6694.648013475818,7664.703131888683,623.4921007164687,6865.665854110552,8463.740409666814,6442.681069839218,8886.725193938148,650.4252704335017,-8.564596597455399
DMA,2020-05-01,2020-06-01,1,validation,6694.648013475818,7503.854110550547,,,,,,,
DMS,2020-05-01,2020-06-01,1,validation,6694.648013475818,7984.69941465438,,,,,,,
MS-VAR,2020-05-01,2020-06-01,1,validation,6694.648013475818,7249.263799039975,665.3294406443372,6396.609812779046,8101.917785300905,5945.242057522931,8553.285540557019,329.94342838299144,-7.7666617772066475
MS-VECM,2020-05-01,2020-06-01,1,validation,6694.648013475818,7217.022781281759,665.3294406443372,6364.36879502083,8069.676767542689,5913.001039764715,8521.044522798804,311.1904482457493,-7.727440913025671
Naive,2020-05-01,2020-06-01,1,validation,6694.648013475818,7512.733529432759,665.3294406443372,6660.079543171829,8365.387515693688,6208.711787915714,8816.755270949803,512.9470240685738,-8.175172343537595
VECM,2020-05-01,2020-06-01,1,validation,6694.648013475818,7634.622523806271,424.8553137894784,7090.148531289253,8179.096516323289,6801.921410138452,8467.323637474088,704.2833378472144,-9.418172263669565
XGBoost,2020-05-01,2020-06-01,1,validation,6694.648013475818,7263.93359375,0.7678890542144917,7262.949504330407,7264.917683169593,7262.428558859617,7265.438628640383,568.8523452684742,-274811.2149078745
ARIMA,2020-06-01,2020-07-01,1,validation,7095.831822594811,7703.469485891333,643.8521606782817,6878.3397413945495,8528.599230388116,6441.542439593639,8965.396532189026,363.662046355137,-7.831742905218832
BVAR,2020-06-01,2020-07-01,1,validation,7095.831822594811,7639.464220869111,603.5011751321721,6866.046345070229,8412.882096667994,6456.623652982486,8822.304788755735,324.18688243680486,-7.727404661283012
DMA,2020-06-01,2020-07-01,1,validation,7095.831822594811,7525.141434202288,,,,,,,
DMS,2020-06-01,2020-07-01,1,validation,7095.831822594811,7703.469485891333,,,,,,,
MS-VAR,2020-06-01,2020-07-01,1,validation,7095.831822594811,7680.596506490413,665.3294406443372,6827.942520229483,8533.250492751342,6376.5747649733685,8984.618248007457,348.27700648239465,-7.805462225179826
MS-VECM,2020-06-01,2020-07-01,1,validation,7095.831822594811,7433.902601051124,665.3294406443372,6581.248614790195,8286.556587312054,6129.88085953408,8737.924342568169,222.57808830853568,-7.548316554308199
Naive,2020-06-01,2020-07-01,1,validation,7095.831822594811,7512.733529432759,665.3294406443372,6660.079543171829,8365.387515693688,6208.711787915714,8816.755270949803,256.42104448033723,-7.615540544505031
VECM,2020-06-01,2020-07-01,1,validation,7095.831822594811,7634.622523806271,424.8553137894784,7090.148531289253,8179.096516323289,6801.921410138452,8467.323637474088,340.469760762442,-7.774820565079774
XGBoost,2020-06-01,2020-07-01,1,validation,7095.831822594811,7071.201171875,0.7678890542144917,7070.217082455407,7072.185261294593,7069.696136984617,7072.706206765383,24.197415714102394,-515.083092255298
ARIMA,2020-07-01,2020-08-01,1,validation,7430.083006707859,7489.571079070351,643.8521606782817,6664.4413345735675,8314.700823567133,6227.644032772658,8751.498125368043,152.65618745785054,-7.390675993810404
BVAR,2020-07-01,2020-08-01,1,validation,7430.083006707859,7596.600322720446,608.9551656212815,6816.192876871777,8377.007768569114,6403.0701299031425,8790.130515537749,160.36273343782884,-7.3680699678795145
DMA,2020-07-01,2020-08-01,1,validation,7430.083006707859,7275.825328802901,,,,,,,
DMS,2020-07-01,2020-08-01,1,validation,7430.083006707859,7489.571079070351,,,,,,,
MS-VAR,2020-07-01,2020-08-01,1,validation,7430.083006707859,7021.877175053373,665.3294406443372,6169.223188792444,7874.531161314303,5717.855433536329,8325.898916570419,252.3792992013866,-7.607436153716764
MS-VECM,2020-07-01,2020-08-01,1,validation,7430.083006707859,6453.125112943361,665.3294406443372,5600.4711266824315,7305.779099204291,5149.103371426317,7757.146854460406,643.4814879149162,-8.497293962366287
Naive,2020-07-01,2020-08-01,1,validation,7430.083006707859,7512.733529432759,665.3294406443372,6660.079543171829,8365.387515693688,6208.711787915714,8816.755270949803,159.57493892762645,-7.426936770919861
VECM,2020-07-01,2020-08-01,1,validation,7430.083006707859,7634.622523806271,424.8553137894784,7090.148531289253,8179.096516323289,6801.921410138452,8467.323637474088,137.82970306392806,-7.086576241401393
XGBoost,2020-07-01,2020-08-01,1,validation,7430.083006707859,7222.24755859375,0.7678890542144917,7221.263469174157,7223.231648013343,7220.742523703367,7223.752593484133,207.40221310840047,-36628.5780052611
ARIMA,2020-08-01,2020-09-01,1,validation,6666.320938200717,7601.461712477429,643.8521606782817,6776.3319679806455,8426.59145697421,6339.534666179736,8863.388758775121,613.911460747735,-8.441162872522378
BVAR,2020-08-01,2020-09-01,1,validation,6666.320938200717,7620.437683147726,621.064633581119,6824.511329677211,8416.36403661824,6403.173369257201,8837.70199703825,637.216225977992,-8.53042106100588
DMA,2020-08-01,2020-09-01,1,validation,6666.320938200717,7362.998450341975,,,,,,,
DMS,2020-08-01,2020-09-01,1,validation,6666.320938200717,7601.461712477429,,,,,,,
MS-VAR,2020-08-01,2020-09-01,1,validation,6666.320938200717,7264.75384195464,665.3294406443372,6412.09985569371,8117.40782821557,5960.732100437595,8568.775583471685,356.83448221125093,-7.823729163118392
MS-VECM,2020-08-01,2020-09-01,1,validation,6666.320938200717,6573.480349856245,665.3294406443372,5720.826363595315,7426.134336117175,5269.4586083392005,7877.50209137329,160.64409980983328,-7.428956665138
