model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
MS-VAR,2020-07-01,2020-08-01,1,validation,7430.083006707859,7229.431989371644,495.70737452821083,6594.157427492813,7864.706551250474,6257.86338842547,8201.000590317817,147.81071715359653,-7.206846584916883
MS-VECM,2020-07-01,2020-08-01,1,validation,7430.083006707859,7061.712867837413,495.70737452821083,6426.4383059585825,7696.987429716243,6090.144266891239,8033.281468783587,220.29092304560987,-7.401038094319248
Naive,2020-07-01,2020-08-01,1,validation,7430.083006707859,7512.733529432759,495.70737452821083,6877.458967553928,8148.008091311589,6541.164928486584,8484.302130378932,121.32925818907411,-7.138824176009633
VECM,2020-07-01,2020-08-01,1,validation,7430.083006707859,7650.29832867818,453.187854236359,7069.514724595595,8231.081932760766,6762.0664561439535,8538.530201212407,147.77720733648016,-7.153306829708521
XGBoost,2020-07-01,2020-08-01,1,validation,7430.083006707859,6807.93994140625,7.457018050498457,6798.383388249336,6817.496494563164,6793.324454595208,6822.555428217292,617.9358933931898,-3483.255848880058
ARIMA,2020-08-01,2020-09-01,1,validation,6666.320938200717,7774.226977334186,468.82147922919677,7173.408076666886,8375.045878001485,6855.3537628661925,8693.10019180218,846.2504181584403,-9.861452780801372
BVAR,2020-08-01,2020-09-01,1,validation,6666.320938200717,7588.052760038437,467.0588642578309,6989.492741347144,8186.612778729729,6672.634207432931,8503.471312643942,666.7351317907145,-9.012707574806738
DMA,2020-08-01,2020-09-01,1,validation,6666.320938200717,7504.729649160415,,,,,,,
DMS,2020-08-01,2020-09-01,1,validation,6666.320938200717,7774.226977334186,,,,,,,
MS-VAR,2020-08-01,2020-09-01,1,validation,6666.320938200717,7587.881950633218,495.70737452821083,6952.607388754388,8223.156512512049,6616.313349687044,8559.450551579394,654.0684387176428,-8.853018588534331
MS-VECM,2020-08-01,2020-09-01,1,validation,6666.320938200717,7441.172787068627,495.70737452821083,6805.898225189797,8076.447348947458,6469.604186122453,8412.741388014801,520.3010368120691,-8.34660186150559
Naive,2020-08-01,2020-09-01,1,validation,6666.320938200717,7512.733529432759,495.70737452821083,6877.458967553928,8148.008091311589,6541.164928486584,8484.302130378932,584.5424124616884,-8.582675742135237
VECM,2020-08-01,2020-09-01,1,validation,6666.320938200717,7650.29832867818,453.187854236359,7069.514724595595,8231.081932760766,6762.0664561439535,8538.530201212407,733.0991672135585,-9.392376261033387
XGBoost,2020-08-01,2020-09-01,1,validation,6666.320938200717,6978.7412109375,7.457018050498457,6969.184657780586,6988.297764094414,6964.125724126458,6993.356697748542,308.213100828364,-880.5713704607497
ARIMA,2020-09-01,2020-10-01,1,validation,5855.74394110227,7766.758273481264,468.82147922919677,7165.939372813964,8367.577174148564,6847.885059013271,8685.631487949257,1646.514857869266,-15.376900488089497
BVAR,2020-09-01,2020-10-01,1,validation,5855.74394110227,7550.888791223789,480.64793532171666,6934.913677236271,8166.863905211307,6608.836148749713,8492.941433697864,1424.018666217371,-13.313201247287019
DMA,2020-09-01,2020-10-01,1,validation,5855.74394110227,7321.466806987218,,,,,,,
DMS,2020-09-01,2020-10-01,1,validation,5855.74394110227,7766.758273481264,,,,,,,
MS-VAR,2020-09-01,2020-10-01,1,validation,5855.74394110227,6422.406397282019,495.70737452821083,5787.131835403188,7057.680959160849,5450.837796335844,7393.974998228193,349.4153881575318,-7.778307756592649
MS-VECM,2020-09-01,2020-10-01,1,validation,5855.74394110227,7024.478227250018,495.70737452821083,6389.2036653711875,7659.752789128848,6052.909626303844,7996.046828196192,892.1227111106232,-9.904322785202266
Naive,2020-09-01,2020-10-01,1,validation,5855.74394110227,7512.733529432759,495.70737452821083,6877.458967553928,8148.008091311589,6541.164928486584,8484.302130378932,1377.4236741127368,-12.711668732791079
VECM,2020-09-01,2020-10-01,1,validation,5855.74394110227,7650.29832867818,453.187854236359,7069.514724595595,8231.081932760766,6762.0664561439535,8538.530201212407,1538.878193924141,-14.87543784310715
XGBoost,2020-09-01,2020-10-01,1,validation,5855.74394110227,7322.7041015625,7.457018050498457,7313.147548405586,7332.260654719414,7308.088614751458,7337.319588373542,1462.7529885518115,-19352.718029545038
ARIMA,2020-10-01,2020-11-01,1,validation,5555.275602812615,7785.388341181138,468.82147922919677,7184.569440513837,8386.207241848437,6866.515126713144,8704.261555649131,1965.6087174058891,-18.382964293417984
BVAR,2020-10-01,2020-11-01,1,validation,5555.275602812615,7559.127050118892,465.62480911444993,6962.4048470416765,8155.849253196107,6646.5191939462575,8471.734906291525,1741.1524166409527,-16.32269907616209
DMA,2020-10-01,2020-11-01,1,validation,5555.275602812615,7078.643308296415,,,,,,,
DMS,2020-10-01,2020-11-01,1,validation,5555.275602812615,7785.388341181138,,,,,,,
MS-VAR,2020-10-01,2020-11-01,1,validation,5555.275602812615,5706.659116678771,495.70737452821083,5071.384554799941,6341.9336785576015,4735.090515732597,6678.227717624945,134.14572541654368,-7.1715554954065395
