model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
ARIMA,test,1,all,1222.9278925748574,1345.1411407170808,20.795692772913185,23.66152416078982,2.942703337995487,2445.855785149715,948.6208895111437,-10.072593401137548,0.2,0.4,10,full,2024-02-01,2024-11-01,
ARIMA,test,3,all,1599.4939241673283,1639.924815367246,26.911127377848953,31.240846261976028,3.8488255426413738,3198.9878483346565,1136.0717422993102,-9.419737365955951,0.125,0.75,8,full,2024-04-01,2024-11-01,
ARIMA,test,6,all,2092.5190884579015,2114.5252806018566,34.11077184637739,41.216644430361,5.035180687112686,4185.038176915803,1448.580481459762,-9.503881087403574,0.0,0.8,5,full,2024-07-01,2024-11-01,
ARIMA,test,12,all,,,,,,,,,,,0,full,,,
ARIMA,validation,1,all,1423.0520502749969,1674.6943879289784,40.597175158615585,29.295435023790557,3.424257508485296,1433.7361631283443,1152.1945268562783,-11.652454120073976,0.30434782608695654,0.43478260869565216,23,full,2020-02-01,2021-12-01,
ARIMA,validation,3,all,1798.9400014012656,2049.6421469531515,50.56423607571418,35.86109234616864,4.328748063658276,1798.9400014012656,1400.2119602708055,-10.72688809395537,0.2857142857142857,0.47619047619047616,21,full,2020-04-01,2021-12-01,
ARIMA,validation,6,all,2273.8502234157477,2496.6412155377975,64.92501017063486,44.97560069186084,5.4715136380272895,2273.8502234157477,1751.325506291859,-10.514283155458573,0.2222222222222222,0.5,18,full,2020-07-01,2021-12-01,
ARIMA,validation,12,all,4166.427311358463,4283.916849907928,142.40988007174496,76.65343986760564,10.02557847530624,4166.427311358463,3329.208619833182,-12.309668032201165,0.0,0.08333333333333333,12,full,2021-01-01,2021-12-01,
BVAR,test,1,all,1366.09454468186,1485.5476420777247,23.303168237067457,26.87395415528283,3.287201969192687,2732.18908936372,1049.83921655262,-10.03211986875402,0.2,0.4,10,full,2024-02-01,2024-11-01,
BVAR,test,3,all,1626.4370435101682,1671.738179050634,27.34212932617215,31.843776528059188,3.9136581527303065,3252.8740870203364,1116.8741892632547,-9.199876263632628,0.25,0.75,8,full,2024-04-01,2024-11-01,
BVAR,test,6,all,1890.5902515864932,1919.5871546716055,30.76628364617951,36.484754494625676,4.549283958526405,3781.1805031729864,1229.514328729995,-9.105377443797298,0.4,1.0,5,full,2024-07-01,2024-11-01,
BVAR,test,12,all,,,,,,,,,,,0,full,,,
BVAR,validation,1,all,1268.3077180111636,1558.5963141487352,38.11159530004136,27.214905659903046,3.0518997710802744,1286.467988122219,1013.8207973460629,-10.507612679679314,0.30434782608695654,0.5652173913043478,23,full,2020-02-01,2021-12-01,
BVAR,validation,3,all,1578.5288934507819,1864.806001772119,46.312236788584826,32.82661415119843,3.798377870096377,1578.5288934507819,1190.137400473021,-9.671162469418004,0.42857142857142855,0.6190476190476191,21,full,2020-04-01,2021-12-01,
BVAR,validation,6,all,2122.9838067793958,2350.4875610052695,61.39958975963293,42.88780235577535,5.108487240050161,2122.9838067793958,1551.1723088592641,-9.709445560758537,0.2777777777777778,0.6111111111111112,18,full,2020-07-01,2021-12-01,
BVAR,validation,12,all,3910.0922600080194,4027.2934505193507,133.9436967627605,73.84032624296911,9.408765320717059,3910.0922600080194,2906.0289103549117,-10.80164999166989,0.0,0.5,12,full,2021-01-01,2021-12-01,
DMA,test,1,all,276.67435830734775,332.4494325153441,5.087938172368471,4.965209369689075,0.6657551624033752,356.47441091274897,,,,,10,full,2024-02-01,2024-11-01,
DMA,test,3,all,343.0477171213997,440.6174923292609,6.001227855393808,6.327243653551122,0.8254678533330468,681.3292360421337,,,,,8,full,2024-04-01,2024-11-01,
DMA,test,6,all,1804.0679772221708,1825.6425174068115,29.390159997774866,34.52927819085088,4.3410873942573724,3608.1359544443417,,,,,5,full,2024-07-01,2024-11-01,
DMA,test,12,all,,,,,,,,,,,0,full,,,
DMA,validation,1,all,756.2668143062562,913.7762458382377,18.897991212625488,17.297064215954297,1.819787489014205,841.0825872202893,,,,,23,full,2020-02-01,2021-12-01,
DMA,validation,3,all,1226.303888476691,1441.289466166849,33.02399833487629,25.9674883943821,2.950826919499927,1232.2179149604008,,,,,21,full,2020-04-01,2021-12-01,
DMA,validation,6,all,2034.7626296758708,2216.7226337517495,59.27444681398107,41.813925621624676,4.896202645086977,2034.7626296758708,,,,,18,full,2020-07-01,2021-12-01,
DMA,validation,12,all,3843.7324046537215,3928.496583782951,129.6491102087253,73.27291585519393,9.24908512285287,3843.7324046537215,,,,,12,full,2021-01-01,2021-12-01,
DMS,test,1,all,368.6367492653668,444.7512048288481,6.716306866982724,6.675598548783313,0.8870421544535984,552.8977230452788,,,,,10,full,2024-02-01,2024-11-01,
DMS,test,3,all,439.6221689969309,594.9019971439469,7.780019891544631,8.353253997325082,1.0578527417837078,815.6951043218986,,,,,8,full,2024-04-01,2024-11-01,
DMS,test,6,all,1656.9874694733523,1676.37993627275,27.00493827274685,31.281104656234874,3.9871709420001307,3313.9749389467047,,,,,5,full,2024-07-01,2024-11-01,
DMS,test,12,all,,,,,,,,,,,0,full,,,
DMS,validation,1,all,985.4422290175652,1237.2433522411732,22.553532670254324,20.2811847737462,2.371247032910566,1094.2365572872563,,,,,23,full,2020-02-01,2021-12-01,
DMS,validation,3,all,1425.58295047156,1747.6113094455504,35.93420077000906,27.759665989485455,3.430347555577834,1427.1921159299518,,,,,21,full,2020-04-01,2021-12-01,
DMS,validation,6,all,2252.143499131727,2479.065030538851,64.12049070203012,44.56638534218147,5.4192812452628685,2252.143499131727,,,,,18,full,2020-07-01,2021-12-01,
DMS,validation,12,all,4166.427311358463,4283.916849907929,142.40988007174496,76.65343986760564,10.02557847530624,4166.427311358463,,,,,12,full,2021-01-01,2021-12-01,
MS-VAR,test,1,all,345.94121713914063,383.8241897271762,6.039509365985626,5.86965751831652,0.8324304160584489,382.65248575016466,237.29408347523764,-7.560598770549456,1.0,1.0,10,full,2024-02-01,2024-11-01,
MS-VAR,test,3,all,325.28973807714954,445.3531671867745,5.781314652085638,6.084835513851155,0.7827372356679745,587.0302424823359,259.13534777068605,-7.622807780355689,0.875,1.0,8,full,2024-04-01,2024-11-01,
MS-VAR,test,6,all,794.5905742835002,865.4931212858711,13.250589301839893,14.431226405470227,1.9120050736275764,1589.1811485670005,530.9381643504981,-8.294347816081078,0.6,0.8,5,full,2024-07-01,2024-11-01,
MS-VAR,test,12,all,,,,,,,,,,,0,full,,,
MS-VAR,validation,1,all,566.9117506790498,665.5977331755494,15.423612035306611,14.16091048600715,1.3641467425848155,677.4154129506135,384.89429018089123,-7.928255339284562,0.7391304347826086,0.9130434782608695,23,full,2020-02-01,2021-12-01,
MS-VAR,validation,3,all,954.3800999670552,1108.6037118048764,25.996699389138474,21.1678281569642,2.29650294423848,976.1716144698945,713.9963703078616,-8.94511980405321,0.38095238095238093,0.6190476190476191,21,full,2020-04-01,2021-12-01,
