date,signed_net_flow,gross_abs_flow,cancellation_index,info_loss_potential
2014-06-01,295.64481336852316,3174.4448391665483,0.09313276126925703,0.9068672387307429
2014-07-01,-68.76057093013765,3621.8823026773694,0.01898476128815904,0.9810152387118409
2014-08-01,39.57880141039479,3488.585289640853,0.011345229691795609,0.9886547703082044
2014-09-01,-21.627188159716354,3313.279747036166,0.006527425937717019,0.993472574062283
2014-10-01,-54.749846258410116,3445.6169075458974,0.015889707918053227,0.9841102920819468
2014-11-01,84.18909508881089,3377.829316771298,0.02492402285420482,0.9750759771457952
2014-12-01,200.92331084394817,3795.8506032317005,0.052932354785745955,0.947067645214254
2015-01-01,21.29230108656634,3384.5698831494087,0.006290991712883008,0.993709008287117
2015-02-01,163.7376690411475,3222.7907491494348,0.05080617445745166,0.9491938255425484
2015-03-01,391.7369151352005,3553.591404378912,0.11023690417882112,0.8897630958211789
2015-04-01,15.013958733010924,2995.9158647006716,0.005011475425566065,0.994988524574434
2015-05-01,26.52510121163766,3197.4337184456544,0.008295747010678338,0.9917042529893216
2015-06-01,87.76100085467164,3445.2437887550027,0.025473088766930354,0.9745269112330697
2015-07-01,293.9287080430853,3361.6902697994137,0.08743479751352093,0.9125652024864791
2015-08-01,120.9068384881482,3167.658887351199,0.038169147243392314,0.9618308527566077
2015-09-01,92.27594658655352,3257.721545003469,0.028325301997674343,0.9716746980023256
2015-10-01,36.85432103543974,3313.3952313807335,0.011122826726614826,0.9888771732733852
2015-11-01,186.91768203258096,3116.6763231634486,0.05997340199987729,0.9400265980001227
2015-12-01,135.90655006673722,3425.3613248934957,0.03967655881411662,0.9603234411858834
2016-01-01,206.21338675541062,3384.468316865962,0.060929329941656965,0.939070670058343
2016-02-01,345.6560454279209,3224.2766751307454,0.1072042136129352,0.8927957863870648
2016-03-01,389.56971831104596,3521.625961969648,0.11062211674892337,0.8893778832510766
2016-04-01,61.4602196725842,2983.241598050426,0.020601824442495364,0.9793981755575046
2016-05-01,2.057394537260393,3181.731278751845,0.0006466273726508683,0.9993533726273491
2016-06-01,71.7516174157104,3423.355688968374,0.020959439782119952,0.97904056021788
2016-07-01,390.68389826465267,3256.2817593990408,0.11997852984833686,0.8800214701516631
2016-08-01,155.11180529941834,3453.2890062355928,0.044917122493754055,0.955082877506246
2016-09-01,222.26265247001413,3238.7848615902994,0.06862532152286253,0.9313746784771375
2016-10-01,-2.882335033305992,3444.1624005562494,0.0008368754716213384,0.9991631245283786
2016-11-01,-68.16710907652657,3395.9933423336834,0.02007280409733754,0.9799271959026624
2016-12-01,113.20055483661508,3745.39117608684,0.03022396046622993,0.9697760395337701
2017-01-01,142.869911786854,3740.757817197591,0.03819277236554324,0.9618072276344568
2017-02-01,221.03435655863063,3443.3541334239835,0.06419158413393852,0.9358084158660614
2017-03-01,164.3459521624136,3902.9909220333666,0.04210769521257129,0.9578923047874287
2017-04-01,-24.090261374979377,3183.674161510896,0.007566811222774982,0.992433188777225
2017-05-01,-56.75195515349219,3392.746842707551,0.016727435846112762,0.9832725641538872
2017-06-01,266.0145161649224,3347.8774693806017,0.07945766193591856,0.9205423380640815
2017-07-01,434.41423680643834,3616.6733963018373,0.12011431202237963,0.8798856879776203
2017-08-01,97.70687512146537,3811.508071730644,0.025634702401955253,0.9743652975980448
2017-09-01,151.19647064973879,3484.504455523734,0.04339109694925426,0.9566089030507458
2017-10-01,77.28244254412579,3531.760074356619,0.02188213268088556,0.9781178673191144
