regime,horizon,response_variable,shock_variable,response,response_type
0,9,imports_usd_m,imports_usd_m,101.19141809519638,cumulative
0,9,imports_usd_m,remittances_usd_m,47.26134195874559,cumulative
0,9,imports_usd_m,tourism_usd_m,37.83801324770646,cumulative
0,9,remittances_usd_m,gross_reserves_usd_m,8.929298636566548,cumulative
0,9,remittances_usd_m,exports_usd_m,23.940492200219158,cumulative
0,9,remittances_usd_m,imports_usd_m,6.60630361688909,cumulative
0,9,remittances_usd_m,remittances_usd_m,28.37505846411715,cumulative
0,9,remittances_usd_m,tourism_usd_m,17.290783082514356,cumulative
0,9,tourism_usd_m,gross_reserves_usd_m,3.135239740874947,cumulative
0,9,tourism_usd_m,exports_usd_m,7.289183027722479,cumulative
0,9,tourism_usd_m,imports_usd_m,0.516119823809709,cumulative
0,9,tourism_usd_m,remittances_usd_m,0.3090245680083396,cumulative
0,9,tourism_usd_m,tourism_usd_m,24.102006308595822,cumulative
0,10,gross_reserves_usd_m,gross_reserves_usd_m,173.1906662419959,cumulative
0,10,gross_reserves_usd_m,exports_usd_m,133.91886023772798,cumulative
0,10,gross_reserves_usd_m,imports_usd_m,14.791412436756252,cumulative
0,10,gross_reserves_usd_m,remittances_usd_m,87.37998630335768,cumulative
0,10,gross_reserves_usd_m,tourism_usd_m,62.32660552668418,cumulative
0,10,exports_usd_m,gross_reserves_usd_m,27.646532524767686,cumulative
0,10,exports_usd_m,exports_usd_m,84.08468228456762,cumulative
0,10,exports_usd_m,imports_usd_m,28.5686349172807,cumulative
0,10,exports_usd_m,remittances_usd_m,35.13059767706556,cumulative
0,10,exports_usd_m,tourism_usd_m,64.84677025336714,cumulative
0,10,imports_usd_m,gross_reserves_usd_m,28.963915333024342,cumulative
0,10,imports_usd_m,exports_usd_m,58.49529216433164,cumulative
0,10,imports_usd_m,imports_usd_m,101.5165485237964,cumulative
0,10,imports_usd_m,remittances_usd_m,47.369778682595324,cumulative
0,10,imports_usd_m,tourism_usd_m,37.86543092278817,cumulative
0,10,remittances_usd_m,gross_reserves_usd_m,8.939769801416071,cumulative
0,10,remittances_usd_m,exports_usd_m,23.97163968635885,cumulative
0,10,remittances_usd_m,imports_usd_m,6.650178323929844,cumulative
0,10,remittances_usd_m,remittances_usd_m,28.389370274812634,cumulative
0,10,remittances_usd_m,tourism_usd_m,17.29224134053028,cumulative
0,10,tourism_usd_m,gross_reserves_usd_m,3.1429659945504267,cumulative
0,10,tourism_usd_m,exports_usd_m,7.299617042075075,cumulative
0,10,tourism_usd_m,imports_usd_m,0.5215530481076879,cumulative
0,10,tourism_usd_m,remittances_usd_m,0.3130646286552894,cumulative
0,10,tourism_usd_m,tourism_usd_m,24.111738320060493,cumulative
0,11,gross_reserves_usd_m,gross_reserves_usd_m,173.22594515649908,cumulative
0,11,gross_reserves_usd_m,exports_usd_m,133.95617600203803,cumulative
0,11,gross_reserves_usd_m,imports_usd_m,14.794103153789269,cumulative
0,11,gross_reserves_usd_m,remittances_usd_m,87.3931277205931,cumulative
0,11,gross_reserves_usd_m,tourism_usd_m,62.37806436854318,cumulative
0,11,exports_usd_m,gross_reserves_usd_m,27.642000402890773,cumulative
0,11,exports_usd_m,exports_usd_m,84.06137596041464,cumulative
0,11,exports_usd_m,imports_usd_m,28.528489133139107,cumulative
0,11,exports_usd_m,remittances_usd_m,35.11937022785066,cumulative
0,11,exports_usd_m,tourism_usd_m,64.85271089757352,cumulative
0,11,imports_usd_m,gross_reserves_usd_m,28.93657920214431,cumulative
0,11,imports_usd_m,exports_usd_m,58.38763745957611,cumulative
0,11,imports_usd_m,imports_usd_m,101.34527024111688,cumulative
0,11,imports_usd_m,remittances_usd_m,47.3192745059308,cumulative
0,11,imports_usd_m,tourism_usd_m,37.87843028448403,cumulative
0,11,remittances_usd_m,gross_reserves_usd_m,8.935308497350595,cumulative
0,11,remittances_usd_m,exports_usd_m,23.956301142755475,cumulative
0,11,remittances_usd_m,imports_usd_m,6.626972037376615,cumulative
0,11,remittances_usd_m,remittances_usd_m,28.382245699994947,cumulative
0,11,remittances_usd_m,tourism_usd_m,17.292887630830993,cumulative
0,11,tourism_usd_m,gross_reserves_usd_m,3.1458256797325626,cumulative
0,11,tourism_usd_m,exports_usd_m,7.301429977784939,cumulative
0,11,tourism_usd_m,imports_usd_m,0.5191633558333906,cumulative
0,11,tourism_usd_m,remittances_usd_m,0.31350088476123344,cumulative
0,11,tourism_usd_m,tourism_usd_m,24.116739937455282,cumulative
0,12,gross_reserves_usd_m,gross_reserves_usd_m,173.2440584155878,cumulative
0,12,gross_reserves_usd_m,exports_usd_m,133.9752503468382,cumulative
0,12,gross_reserves_usd_m,imports_usd_m,14.795283076107097,cumulative
0,12,gross_reserves_usd_m,remittances_usd_m,87.39980273214309,cumulative
0,12,gross_reserves_usd_m,tourism_usd_m,62.40459373443093,cumulative
0,12,exports_usd_m,gross_reserves_usd_m,27.64869250124399,cumulative
0,12,exports_usd_m,exports_usd_m,84.07826973024996,cumulative
0,12,exports_usd_m,imports_usd_m,28.550107472278647,cumulative
0,12,exports_usd_m,remittances_usd_m,35.126887576829944,cumulative
0,12,exports_usd_m,tourism_usd_m,64.85589792835702,cumulative
0,12,imports_usd_m,gross_reserves_usd_m,28.96082753094448,cumulative
0,12,imports_usd_m,exports_usd_m,58.45507989670178,cumulative
0,12,imports_usd_m,imports_usd_m,101.43689223887493,cumulative
0,12,imports_usd_m,remittances_usd_m,47.349691625018295,cumulative
0,12,imports_usd_m,tourism_usd_m,37.88575242112968,cumulative
0,12,remittances_usd_m,gross_reserves_usd_m,8.938174136448579,cumulative
0,12,remittances_usd_m,exports_usd_m,23.964978879644217,cumulative
0,12,remittances_usd_m,imports_usd_m,6.639332836433577,cumulative
0,12,remittances_usd_m,remittances_usd_m,28.38619816304336,cumulative
0,12,remittances_usd_m,tourism_usd_m,17.293297353765016,cumulative
0,12,tourism_usd_m,gross_reserves_usd_m,3.1478854375400953,cumulative
0,12,tourism_usd_m,exports_usd_m,7.3042433519760275,cumulative
0,12,tourism_usd_m,imports_usd_m,0.5206856405412567,cumulative
0,12,tourism_usd_m,remittances_usd_m,0.314590627230592,cumulative
0,12,tourism_usd_m,tourism_usd_m,24.119325027076357,cumulative
