model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
XGBoost,2021-01-01,2021-04-01,3,validation,4470.738472224253,5476.34375,1.7677575537350931,5474.078277539506,5478.609222460494,5472.87900886128,5479.80849113872,1004.6079273776916,-161801.9251847292
ARIMA,2021-04-01,2021-05-01,1,validation,4032.831217910092,3996.9292867424556,576.0057286368822,3258.7482434449707,4735.110330039941,2867.9788037254457,5125.8797697594655,135.50208919016436,-7.276998599108011
DMA,2021-04-01,2021-05-01,1,validation,4032.8312179100917,4781.720299197192,,,,,,,
DMS,2021-04-01,2021-05-01,1,validation,4032.8312179100917,3996.9292867424556,,,,,,,
MS-VAR,2021-04-01,2021-05-01,1,validation,4032.831217910092,4258.251078809944,614.8464373410135,3470.293664465803,5046.208493154086,3053.174205598828,5463.327952021061,176.29275541006902,-7.407519084623653
Naive,2021-04-01,2021-05-01,1,validation,4032.831217910092,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,516.2693357535917,-8.20601194221699
VECM,2021-04-01,2021-05-01,1,validation,4032.831217910092,4763.128926843043,548.4004687667889,4060.3254475493527,5465.932406136733,3688.2837589552837,5837.974094730802,467.55973965573287,-8.112639308112566
XGBoost,2021-04-01,2021-05-01,1,validation,4032.831217910092,6048.42919921875,1.7677575537350931,6046.163726758256,6050.694671679244,6044.96445808003,6051.89394035747,2014.600630910603,-650030.0366070265
ARIMA,2021-02-01,2021-05-01,3,validation,4032.831217910092,4395.335116196315,827.4017173188399,3334.977150031734,5455.6930823608955,2773.6575495048423,6017.012682887787,255.72577399147013,-7.7332048373853866
DMA,2021-02-01,2021-05-01,3,validation,4032.8312179100917,863927.7576895757,,,,,,,
DMS,2021-02-01,2021-05-01,3,validation,4032.8312179100917,4395.335116196315,,,,,,,
MS-VAR,2021-02-01,2021-05-01,3,validation,4032.831217910092,4460.370936791794,614.8464373410135,3672.413522447652,5248.328351135935,3255.294063580677,5665.44781000291,257.7322530135649,-7.582073952586611
Naive,2021-02-01,2021-05-01,3,validation,4032.831217910092,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,516.2693357535917,-8.20601194221699
VECM,2021-02-01,2021-05-01,3,validation,4032.831217910092,4300172.358550674,548.4004687667889,4299469.555071381,4300875.162029968,4299097.513382787,4301247.203718562,4295830.1255006725,-30685360.314900387
XGBoost,2021-02-01,2021-05-01,3,validation,4032.831217910092,5768.86083984375,1.7677575537350931,5766.595367383256,5771.126312304244,5765.39609870503,5772.32558098247,1735.0322715356026,-482214.432213995
ARIMA,2021-05-01,2021-06-01,1,validation,4060.0459080962846,3876.492482206184,576.0057286368822,3138.311438908699,4614.673525503669,2747.541999189174,5005.442965223194,157.74916286007746,-7.325830140531261
DMA,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4833.0404905117575,,,,,,,
DMS,2021-05-01,2021-06-01,1,validation,4060.0459080962846,3876.492482206184,,,,,,,
MS-VAR,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4477.113058669047,614.8464373410135,3689.1556443249056,5265.070473013188,3272.0361854579305,5682.189931880163,252.4141378896077,-7.570375066999629
MS-VECM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4289.010823147153,608.7012541101752,3508.9287779930532,5069.0928683012535,3095.978287746879,5482.0433585474275,176.210187662189,-7.401011738059578
Naive,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,494.38347020929706,-8.148749613668585
VECM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4763.128926843043,548.4004687667889,4060.3254475493527,5465.932406136733,3688.2837589552837,5837.974094730802,445.55124646826533,-8.047784926122654
XGBoost,2021-05-01,2021-06-01,1,validation,4060.0459080962846,6206.60498046875,1.7677575537350931,6204.339508008256,6208.870452929244,6203.14023933003,6210.06972160747,2145.5617219744104,-737243.8646664682
ARIMA,2021-03-01,2021-06-01,3,validation,4060.0459080962846,3880.53865705064,827.4017173188399,2820.180690886059,4940.896623215221,2258.8610903591675,5502.216223742113,208.83561645703665,-7.660763156050107
DMA,2021-03-01,2021-06-01,3,validation,4060.045908096284,863751.5347978843,,,,,,,
DMS,2021-03-01,2021-06-01,3,validation,4060.045908096284,3880.53865705064,,,,,,,
MS-VAR,2021-03-01,2021-06-01,3,validation,4060.0459080962846,4048.3620195118156,614.8464373410135,3260.404605167674,4836.319433855957,2843.285146300699,5253.438892722932,143.7750988734886,-7.3404916302735135
Naive,2021-03-01,2021-06-01,3,validation,4060.0459080962846,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,494.38347020929706,-8.148749613668585
VECM,2021-03-01,2021-06-01,3,validation,4060.0459080962846,4300172.358550674,548.4004687667889,4299469.555071381,4300875.162029968,4299097.513382787,4301247.203718562,4295802.910810486,-30684971.552046094
XGBoost,2021-03-01,2021-06-01,3,validation,4060.0459080962846,5814.5517578125,1.7677575537350931,5812.286285352006,5816.817230272994,5811.08701667378,5818.01649895122,1753.5084993181601,-492533.25049735286
ARIMA,2021-06-01,2021-07-01,1,validation,2805.884166609781,3715.5552953577553,576.0057286368822,2977.3742520602705,4453.736338655241,2586.6048123407454,4844.505778374765,612.8058402783277,-8.522110029385153
DMA,2021-06-01,2021-07-01,1,validation,2805.884166609781,4778.411752260085,,,,,,,
DMS,2021-06-01,2021-07-01,1,validation,2805.884166609781,3715.5552953577553,,,,,,,
MS-VAR,2021-06-01,2021-07-01,1,validation,2805.884166609781,4273.235167540363,614.8464373410135,3485.277753196222,5061.192581884505,3068.158294329247,5478.31204075148,1123.9446676689681,-10.188079744566602
MS-VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,4067.543737954763,608.7012541101752,3287.461692800663,4847.625783108863,2874.5112025544886,5260.576273355037,926.7252623707611,-9.478324035613065
Naive,2021-06-01,2021-07-01,1,validation,2805.884166609781,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,1689.2385305899336,-12.822868656442399
VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,4763.128926843043,548.4004687667889,4060.3254475493527,5465.932406136733,3688.2837589552837,5837.974094730802,1647.8914145800004,-13.594847530492078
XGBoost,2021-06-01,2021-07-01,1,validation,2805.884166609781,6298.2763671875,1.7677575537350931,6296.010894727006,6300.541839647994,6294.81162604878,6301.74110832622,3491.394850179664,-1951510.7662015823
ARIMA,2021-04-01,2021-07-01,3,validation,2805.884166609781,3937.472661569096,827.4017173188399,2877.1146954045153,4997.830627733677,2315.795094877624,5559.150228260569,729.9115295198958,-8.572449786938737
DMA,2021-04-01,2021-07-01,3,validation,2805.884166609781,863925.4746767118,,,,,,,
DMS,2021-04-01,2021-07-01,3,validation,2805.884166609781,3937.472661569096,,,,,,,
MS-VAR,2021-04-01,2021-07-01,3,validation,2805.884166609781,4366.769498974632,614.8464373410135,3578.812084630491,5154.726913318774,3161.692625763516,5571.846372185749,1216.1801797815335,-10.562705381850487
Naive,2021-04-01,2021-07-01,3,validation,2805.884166609781,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,1689.2385305899336,-12.822868656442399
VECM,2021-04-01,2021-07-01,3,validation,2805.884166609781,4300172.358550674,548.4004687667889,4299469.555071381,4300875.162029968,4299097.513382787,4301247.203718562,4297057.072551974,-30702889.85715031
XGBoost,2021-04-01,2021-07-01,3,validation,2805.884166609781,6308.90966796875,1.7677575537350931,6306.644195508256,6311.175140429244,6305.44492683003,6312.37440910747,3502.028150960914,-1963412.3936457739
ARIMA,2021-01-01,2021-07-01,6,validation,2805.884166609781,5001.988924574911,1114.8493285729005,3573.2520221955183,6430.725826954304,2816.924392383425,7187.053456766396,1587.6346878592278,-9.875600820407842
DMA,2021-01-01,2021-07-01,6,validation,2805.884166609781,2762474229073092.0,,,,,,,
DMS,2021-01-01,2021-07-01,6,validation,2805.884166609781,5001.988924574911,,,,,,,
MS-VAR,2021-01-01,2021-07-01,6,validation,2805.884166609781,5152.397596702005,614.8464373410135,4364.440182357864,5940.3550110461465,3947.3207234908887,6357.4744699131215,1999.6428856276648,-14.622849267223721
Naive,2021-01-01,2021-07-01,6,validation,2805.884166609781,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,1689.2385305899336,-12.822868656442399
VECM,2021-01-01,2021-07-01,6,validation,2805.884166609781,1.3812371145345086e+16,548.4004687667889,1.3812371145344384e+16,1.3812371145345788e+16,1.3812371145344012e+16,1.381237114534616e+16,1.381237114534197e+16,-3.1718369109568816e+26
XGBoost,2021-01-01,2021-07-01,6,validation,2805.884166609781,5375.634765625,1.7677575537350931,5373.369293164506,5377.900238085494,5372.17002448628,5379.09950676372,2568.753248617164,-1056591.6269994685
ARIMA,2021-07-01,2021-08-01,1,validation,3543.508985941734,3655.7924515478244,576.0057286368822,2917.6114082503395,4393.97349484531,2526.8419685308145,4784.742934564834,143.31411780251764,-7.294055895070261
DMA,2021-07-01,2021-08-01,1,validation,3543.5089859417335,4666.45897409832,,,,,,,
DMS,2021-07-01,2021-08-01,1,validation,3543.5089859417335,3655.7924515478244,,,,,,,
MS-VAR,2021-07-01,2021-08-01,1,validation,3543.508985941734,3616.4655658539687,614.8464373410135,2828.5081515098273,4404.42298019811,2411.388692642852,4821.542439065085,147.13608653848596,-7.347350960282686
MS-VECM,2021-07-01,2021-08-01,1,validation,3543.508985941734,3317.503087633386,608.7012541101752,2537.421042479286,4097.585132787486,2124.4705522331114,4510.53562303366,175.3479623619365,-7.399194998926809
Naive,2021-07-01,2021-08-01,1,validation,3543.508985941734,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,959.1655061813191,-9.569890434821659
VECM,2021-07-01,2021-08-01,1,validation,3543.508985941734,4763.128926843043,548.4004687667889,4060.3254475493527,5465.932406136733,3688.2837589552837,5837.974094730802,915.223911424398,-9.698940271631518
XGBoost,2021-07-01,2021-08-01,1,validation,3543.508985941734,6455.044921875,1.7677575537350931,6452.779449414506,6457.310394335494,6451.58018073628,6458.50966301372,2910.538585535211,-1356342.552961896
ARIMA,2021-05-01,2021-08-01,3,validation,3543.508985941734,3817.0358570328244,827.4017173188399,2756.6778908682436,4877.393823197405,2195.358290341352,5438.713423724297,229.1085558544942,-7.691872193526901
DMA,2021-05-01,2021-08-01,3,validation,3543.5089859417335,863919.4698352813,,,,,,,
DMS,2021-05-01,2021-08-01,3,validation,3543.5089859417335,3817.0358570328244,,,,,,,
MS-VAR,2021-05-01,2021-08-01,3,validation,3543.508985941734,4459.402799483717,614.8464373410135,3671.4453851395756,5247.360213827858,3254.3259262726006,5664.479672694833,605.9026658891377,-8.449810121727534
MS-VECM,2021-05-01,2021-08-01,3,validation,3543.508985941734,4102.372130373753,608.7012541101752,3322.290085219653,4882.454175527853,2909.3395949734786,5295.404665774027,333.6971843955579,-7.751741839289718
Naive,2021-05-01,2021-08-01,3,validation,3543.508985941734,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,959.1655061813191,-9.569890434821659
VECM,2021-05-01,2021-08-01,3,validation,3543.508985941734,4300172.358550674,548.4004687667889,4299469.555071381,4300875.162029968,4299097.513382787,4301247.203718562,4296319.447732642,-30692350.72126793
XGBoost,2021-05-01,2021-08-01,3,validation,3543.508985941734,6306.68896484375,1.7677575537350931,6304.423492383256,6308.954437304244,6303.22422370503,6310.15370598247,2762.182628503961,-1221640.6548753907
ARIMA,2021-02-01,2021-08-01,6,validation,3543.508985941734,4395.335116196315,1114.8493285729005,2966.598213816922,5824.072018575707,2210.270584004829,6580.3996483878,508.25764586332286,-8.227316754825296
DMA,2021-02-01,2021-08-01,6,validation,3543.508985941734,2762474229072891.5,,,,,,,
DMS,2021-02-01,2021-08-01,6,validation,3543.508985941734,4395.335116196315,,,,,,,
MS-VAR,2021-02-01,2021-08-01,6,validation,3543.508985941734,4544.030181867496,614.8464373410135,3756.0727675233547,5331.9875962116375,3338.9533086563797,5749.107055078613,680.4240962384753,-8.664314990447274
Naive,2021-02-01,2021-08-01,6,validation,3543.508985941734,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,959.1655061813191,-9.569890434821659
VECM,2021-02-01,2021-08-01,6,validation,3543.508985941734,1.3812371145345086e+16,548.4004687667889,1.3812371145344384e+16,1.3812371145345788e+16,1.3812371145344012e+16,1.381237114534616e+16,1.3812371145341234e+16,-3.1718369109565435e+26
XGBoost,2021-02-01,2021-08-01,6,validation,3543.508985941734,5587.69287109375,1.7677575537350931,5585.427398633256,5589.958343554244,5584.22812995503,5591.15761223247,2043.186534753961,-668598.6395148716
ARIMA,2021-08-01,2021-09-01,1,validation,2704.1872990039246,3033.002482356731,576.0057286368822,2294.821439059246,3771.183525654216,1904.0519993397213,4161.952965373741,207.5241503041756,-7.437993293115053
DMA,2021-08-01,2021-09-01,1,validation,2704.1872990039246,4460.824584380604,,,,,,,
DMS,2021-08-01,2021-09-01,1,validation,2704.1872990039246,3033.002482356731,,,,,,,
MS-VAR,2021-08-01,2021-09-01,1,validation,2704.1872990039246,2957.938078643985,614.8464373410135,2169.9806642998437,3745.8954929881265,1752.861205432869,4163.014951855102,184.88245875248413,-7.425474172760956
MS-VECM,2021-08-01,2021-09-01,1,validation,2704.1872990039246,2774.886568934788,608.7012541101752,1994.8045237806882,3554.968614088888,1581.854033534514,3967.919104335062,145.52269280154502,-7.33701127679786
Naive,2021-08-01,2021-09-01,1,validation,2704.1872990039246,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,1790.8644116060461,-13.384253596793368
VECM,2021-08-01,2021-09-01,1,validation,2704.1872990039246,4763.128926843043,548.4004687667889,4060.3254475493527,5465.932406136733,3688.2837589552837,5837.974094730802,1749.562323416122,-14.273888230849442
XGBoost,2021-08-01,2021-09-01,1,validation,2704.1872990039246,6708.1904296875,1.7677575537350931,6705.924957227006,6710.455902147994,6704.72568854878,6711.65517082622,4003.0057802855204,-2565155.337749443
ARIMA,2021-06-01,2021-09-01,3,validation,2704.1872990039246,3656.098670184396,827.4017173188399,2595.740704019815,4716.456636348977,2034.4211034929235,5277.776236875869,587.7691218569315,-8.299034097436829
DMA,2021-06-01,2021-09-01,3,validation,2704.1872990039246,863908.7179587759,,,,,,,
DMS,2021-06-01,2021-09-01,3,validation,2704.1872990039246,3656.098670184396,,,,,,,
MS-VAR,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4263.851111617741,614.8464373410135,3475.893697273599,5051.808525961882,3058.774238406624,5468.927984828857,1214.972292817558,-10.557663783976494
MS-VECM,2021-06-01,2021-09-01,3,validation,2704.1872990039246,3814.9815456040906,608.7012541101752,3034.8995004499907,4595.063590758191,2621.949010203816,5008.014081004365,783.6924619853673,-8.995322167547709
Naive,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,1790.8644116060461,-13.384253596793368
VECM,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4300172.358550674,548.4004687667889,4299469.555071381,4300875.162029968,4299097.513382787,4301247.203718562,4297158.769419579,-30704343.037349947
XGBoost,2021-06-01,2021-09-01,3,validation,2704.1872990039246,6609.41845703125,1.7677575537350931,6607.152984570756,6611.683929491744,6605.95371589253,6612.88319816997,3904.2338076292694,-2440160.300890291
ARIMA,2021-03-01,2021-09-01,6,validation,2704.1872990039246,3880.53865705064,1114.8493285729005,2451.801754671247,5309.275559430032,1695.474124859154,6065.603189242125,714.4239361058279,-8.49210095837546
DMA,2021-03-01,2021-09-01,6,validation,2704.1872990039246,2762474229072693.5,,,,,,,
DMS,2021-03-01,2021-09-01,6,validation,2704.1872990039246,3880.53865705064,,,,,,,
MS-VAR,2021-03-01,2021-09-01,6,validation,2704.1872990039246,4114.11097251744,614.8464373410135,3326.1535581732987,4902.0683868615815,2909.0340993063237,5319.187845728557,1067.6278319362054,-9.969536890254146
Naive,2021-03-01,2021-09-01,6,validation,2704.1872990039246,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,1790.8644116060461,-13.384253596793368
VECM,2021-03-01,2021-09-01,6,validation,2704.1872990039246,1.3812371145345086e+16,548.4004687667889,1.3812371145344384e+16,1.3812371145345788e+16,1.3812371145344012e+16,1.381237114534616e+16,1.3812371145342074e+16,-3.171836910956929e+26
XGBoost,2021-03-01,2021-09-01,6,validation,2704.1872990039246,5542.63720703125,1.7677575537350931,5540.371734570756,5544.902679491744,5539.17246589253,5546.10194816997,2837.4525576292704,-1289102.857799709
ARIMA,2021-09-01,2021-10-01,1,validation,2269.211946488995,3574.8616833383403,576.0057286368822,2836.6806400408555,4313.042726635826,2445.9112003213304,4703.81216635535,985.3211343761549,-9.844089654573487
DMA,2021-09-01,2021-10-01,1,validation,2269.211946488995,4710.039980990905,,,,,,,
DMS,2021-09-01,2021-10-01,1,validation,2269.211946488995,3574.8616833383403,,,,,,,
MS-VAR,2021-09-01,2021-10-01,1,validation,2269.211946488995,3674.1939466513754,614.8464373410135,2886.2365323072336,4462.151360995517,2469.1170734402594,4879.270819862491,1062.7952413407868,-9.951138722954628
MS-VECM,2021-09-01,2021-10-01,1,validation,2269.211946488995,3359.9695413016752,608.7012541101752,2579.8874961475753,4140.051586455776,2166.937005901401,4553.00207670195,765.0695175822386,-8.935794936904038
Naive,2021-09-01,2021-10-01,1,validation,2269.211946488995,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,2225.7648805904287,-16.094147994874568
VECM,2021-09-01,2021-10-01,1,validation,2269.211946488995,4763.128926843043,548.4004687667889,4060.3254475493527,5465.932406136733,3688.2837589552837,5837.974094730802,2184.515737551522,-17.566368504399534
XGBoost,2021-09-01,2021-10-01,1,validation,2269.211946488995,6696.15234375,1.7677575537350931,6693.886871289506,6698.417816210494,6692.68760261128,6699.61708488872,4425.94304686295,-3135683.0383945773
ARIMA,2021-07-01,2021-10-01,3,validation,2269.211946488995,3596.335826374465,827.4017173188399,2535.977860209884,4656.693792539046,1974.6582596829926,5218.013393065938,898.4151750046077,-8.923581662374275
DMA,2021-07-01,2021-10-01,3,validation,2269.211946488995,863875.0986203394,,,,,,,
DMS,2021-07-01,2021-10-01,3,validation,2269.211946488995,3596.335826374465,,,,,,,
MS-VAR,2021-07-01,2021-10-01,3,validation,2269.211946488995,3483.702321838965,614.8464373410135,2695.7449074948236,4271.659736183106,2278.6254486278485,4688.779195050081,878.7538947733383,-9.291165384204245
MS-VECM,2021-07-01,2021-10-01,3,validation,2269.211946488995,2946.1711720150925,608.7012541101752,2166.0891268609926,3726.2532171691923,1753.1386366148183,4139.203707415367,415.0887048503679,-7.948690553439263
Naive,2021-07-01,2021-10-01,3,validation,2269.211946488995,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,2225.7648805904287,-16.094147994874568
VECM,2021-07-01,2021-10-01,3,validation,2269.211946488995,4300172.358550674,548.4004687667889,4299469.555071381,4300875.162029968,4299097.513382787,4301247.203718562,4297593.744772094,-30710558.93222903
XGBoost,2021-07-01,2021-10-01,3,validation,2269.211946488995,7281.2333984375,1.7677575537350931,7278.967925977006,7283.498870897994,7277.76865729878,7284.69813957622,5011.02410155045,-4019301.6754070576
ARIMA,2021-04-01,2021-10-01,6,validation,2269.211946488995,3937.472661569096,1114.8493285729005,2508.7357591897035,5366.209563948489,1752.4081293776103,6122.537193760581,1105.1576590734064,-9.05501979798344
DMA,2021-04-01,2021-10-01,6,validation,2269.211946488995,2762474229072905.0,,,,,,,
DMS,2021-04-01,2021-10-01,6,validation,2269.211946488995,3937.472661569096,,,,,,,
MS-VAR,2021-04-01,2021-10-01,6,validation,2269.211946488995,4398.339995047835,614.8464373410135,3610.3825807036937,5186.2974093919765,3193.2631218367187,5603.416868258952,1782.3212035276008,-13.336015915054595
Naive,2021-04-01,2021-10-01,6,validation,2269.211946488995,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,2225.7648805904287,-16.094147994874568
VECM,2021-04-01,2021-10-01,6,validation,2269.211946488995,1.3812371145345086e+16,548.4004687667889,1.3812371145344384e+16,1.3812371145345788e+16,1.3812371145344012e+16,1.381237114534616e+16,1.3812371145342508e+16,-3.171836910957129e+26
XGBoost,2021-04-01,2021-10-01,6,validation,2269.211946488995,6259.76953125,1.7677575537350931,6257.504058789506,6262.035003710494,6256.30479011128,6263.23427238872,3989.56023436295,-2547956.5575409746
ARIMA,2021-10-01,2021-11-01,1,validation,1588.37233054694,3208.191762947734,576.0057286368822,2470.010719650249,3946.3728062452187,2079.241279930724,4337.142245964744,1295.684458979489,-11.229173983661607
DMA,2021-10-01,2021-11-01,1,validation,1588.37233054694,4425.923788816727,,,,,,,
DMS,2021-10-01,2021-11-01,1,validation,1588.37233054694,3208.191762947734,,,,,,,
MS-VAR,2021-10-01,2021-11-01,1,validation,1588.37233054694,2483.503609296095,614.8464373410135,1695.5461949519533,3271.461023640237,1278.4267360849788,3688.580482507211,588.0642794307045,-8.400077480637858
MS-VECM,2021-10-01,2021-11-01,1,validation,1588.37233054694,2251.7336040825953,608.7012541101752,1471.6515589284954,3031.815649236695,1058.7010686823212,3444.766139482869,405.17473060712865,-7.924095726297825
Naive,2021-10-01,2021-11-01,1,validation,1588.37233054694,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,2906.600730808595,-21.340561847245638
VECM,2021-10-01,2021-11-01,1,validation,1588.37233054694,4763.128926843043,548.4004687667889,4060.3254475493527,5465.932406136733,3688.2837589552837,5837.974094730802,2865.3547647711084,-23.982904532398138
XGBoost,2021-10-01,2021-11-01,1,validation,1588.37233054694,6832.931640625,1.7677575537350931,6830.666168164506,6835.197113085494,6829.46689948628,6836.39638176372,5243.561959680004,-4400912.664995256
ARIMA,2021-08-01,2021-11-01,3,validation,1588.37233054694,2973.5458571833715,827.4017173188399,1913.1878910187907,4033.9038233479523,1351.8682904918992,4595.223423874844,950.585966539958,-9.038575365144117
DMA,2021-08-01,2021-11-01,3,validation,1588.37233054694,863647.0937813058,,,,,,,
DMS,2021-08-01,2021-11-01,3,validation,1588.37233054694,2973.5458571833715,,,,,,,
MS-VAR,2021-08-01,2021-11-01,3,validation,1588.37233054694,2989.5774708621775,614.8464373410135,2201.620056518036,3777.534885206319,1784.5005976510613,4194.654344073294,1059.1033196235599,-9.93712078343689
MS-VECM,2021-08-01,2021-11-01,3,validation,1588.37233054694,2461.3503637666836,608.7012541101752,1681.2683186125837,3241.4324089207835,1268.3178283664095,3654.382899166958,570.9407530855857,-8.358680750547927
Naive,2021-08-01,2021-11-01,3,validation,1588.37233054694,4841.863004371764,614.8464373410135,4053.9055900276226,5629.820418715905,3636.7861311606475,6046.93987758288,2906.600730808595,-21.340561847245638
