model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
MS-VAR,validation,3,all,907.0711921659681,1069.902097141382,36.22703156418349,27.733496820331368,2.1862794122793665,910.8259115688828,679.5787707513163,-8.857033870808117,0.4444444444444444,0.6666666666666666,9,common_dates,2021-04-01,2021-12-01,9
MS-VAR,validation,6,all,1862.191783599376,1960.2468230474265,80.20604643902892,53.45223667650643,4.488370475615527,1862.191783599376,1520.8338165506875,-12.434902144916151,0.0,0.16666666666666666,6,common_dates,2021-07-01,2021-12-01,6
MS-VECM,test,1,all,368.6367492653668,444.7512048288481,6.716306866982724,6.675598548783313,0.8885112243549211,552.8977230452788,262.87922759407274,-7.62215444460138,0.9,1.0,10,common_dates,2024-02-01,2024-11-01,10
MS-VECM,test,3,all,598.3165139775787,706.035607385719,10.15476751343618,10.930216064920462,1.442099680635208,1175.105910867912,411.87306456555245,-7.988789948572642,0.625,1.0,8,common_dates,2024-04-01,2024-11-01,8
MS-VECM,test,6,all,1350.109565756251,1546.5896306126992,21.953377144525906,25.495657643645703,3.254118059780965,2587.7390149890807,1043.6405015623068,-10.297560284649105,0.4,0.6,5,common_dates,2024-07-01,2024-11-01,5
MS-VECM,validation,1,all,651.3097339934124,755.8383550967689,23.071009946304123,21.869120312880106,1.5698272359931886,856.449275318495,441.8263259702424,-8.096604254463006,0.7272727272727273,0.8181818181818182,11,common_dates,2021-02-01,2021-12-01,11
MS-VECM,validation,3,all,877.0685301493317,1094.9187475305293,36.329198517563775,27.19843802628428,2.1139651299528404,894.0084876988628,677.4651108126372,-8.928855177802365,0.4444444444444444,0.6666666666666666,9,common_dates,2021-04-01,2021-12-01,9
MS-VECM,validation,6,all,1809.3918741258856,1939.28413184468,80.14495105630134,52.250761984736606,4.3611088493517025,1809.3918741258856,1467.3793523871016,-12.326494079874118,0.0,0.16666666666666666,6,common_dates,2021-07-01,2021-12-01,6
Naive,test,1,all,1158.3,1295.7687679520602,19.59153602465402,22.226162026896805,2.7918067127633344,2316.6,875.858884483377,-9.428262340891125,0.2,0.6,10,common_dates,2024-02-01,2024-11-01,10
Naive,test,3,all,1386.875,1439.3703050292513,23.253693510691917,26.489419826585426,3.34273239641168,2773.75,1041.2973281136733,-9.907184199516434,0.0,0.5,8,common_dates,2024-04-01,2024-11-01,8
Naive,test,6,all,1609.6,1639.957926289574,26.166518784541744,30.215919803298636,3.879558046157181,3219.2,1253.8953344203953,-10.660342503584767,0.0,0.2,5,common_dates,2024-07-01,2024-11-01,5
