model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
MS-VAR,validation,6,all,2027.8835567079318,2131.0038959689946,46.41791003965279,36.48064974056118,5.25422985528867,2027.8835567079318,1680.9080881225445,-13.178995893713232,0.0,0.18181818181818182,11,common_dates,2020-09-01,2021-07-01,11
MS-VAR,validation,12,all,3777.9323360982307,3837.2837070441137,131.4212669827463,75.54322297120464,9.788592054966166,3777.9323360982307,3424.931866196786,-26.164501584405365,0.0,0.0,10,common_dates,2021-03-01,2021-12-01,10
MS-VECM,test,1,all,937.971946067673,1008.4243402591527,15.384757565238663,14.140059652838838,2.4302777080813365,937.971946067673,638.1576203663411,-8.577869406617493,0.42857142857142855,0.7142857142857143,7,common_dates,2024-07-01,2025-01-01,7
MS-VECM,test,3,all,1532.3989899569676,1841.0885973560235,24.67516146696333,21.00919265200398,3.9704333597521937,1532.3989899569676,1221.414238939909,-11.299004165026133,0.2857142857142857,0.5714285714285714,7,common_dates,2024-09-01,2025-03-01,7
MS-VECM,test,6,all,1718.7545119624187,1851.591076313327,27.466977817727823,23.800149778252923,4.453279006475868,1718.7545119624187,1363.206097742173,-11.343481929425256,0.0,0.25,4,common_dates,2024-12-01,2025-03-01,4
MS-VECM,test,12,all,369.167260202154,369.167260202154,15.631783238561928,14.49858921888882,0.9565093783284937,369.167260202154,230.4886524136051,-7.52996680788384,1.0,1.0,1,common_dates,2022-01-01,2022-01-01,1
MS-VECM,validation,1,all,1147.0155474720812,1389.2381716270368,19.00057441133112,16.659501057876714,2.9719079845944463,1147.0155474720812,881.2326577971205,-9.834156847164298,0.36363636363636365,0.6363636363636364,11,common_dates,2020-04-01,2021-02-01,11
MS-VECM,validation,3,all,1887.1426406400421,2213.3591934113624,33.05198673490144,27.05265872386528,4.889571282749592,1889.3774742550174,1583.631007279454,-13.64811245932998,0.09090909090909091,0.2727272727272727,11,common_dates,2020-06-01,2021-04-01,11
MS-VECM,validation,6,all,3243.115409899136,3995.729526910715,65.9998569842778,46.54921565876395,8.402885734968761,3243.115409899136,2896.859196379426,-27.86467910663637,0.0,0.18181818181818182,11,common_dates,2020-09-01,2021-07-01,11
MS-VECM,validation,12,all,6395.802537845499,7748.933182440541,195.9437376468213,91.04872333699416,16.57147252450396,6395.802537845499,6048.865053027887,-84.4901197434286,0.0,0.1,10,common_dates,2021-03-01,2021-12-01,10
Naive,test,1,all,1606.142857142857,1628.011363596704,26.180326583927616,30.2028473050093,4.161503121786044,3212.285714285714,1235.5190607418317,-10.39274655930045,0.0,0.14285714285714285,7,common_dates,2024-07-01,2025-01-01,7
Naive,test,3,all,1749.857142857143,1762.5293107998434,27.93469590542913,32.5158488214713,4.533865670973696,3499.714285714286,1375.6468228678054,-10.90373526849562,0.0,0.0,7,common_dates,2024-09-01,2025-03-01,7
Naive,test,6,all,1705.0,1715.7332251839155,27.42857840161404,31.82519158982953,4.417641177489677,3410.0,1331.0498999404927,-10.721373413986385,0.0,0.0,4,common_dates,2024-12-01,2025-03-01,4
Naive,test,12,all,2480.217793661203,2480.217793661203,105.02076189992002,68.86138585830315,6.426224196140954,2480.217793661203,2133.3353285442777,-15.476411870803254,0.0,0.0,1,common_dates,2022-01-01,2022-01-01,1
Naive,validation,1,all,1079.3450566698948,1344.3087347149597,18.970048221201328,16.398054245230597,2.79657429153364,1079.3450566698948,842.8427903819161,-9.664612975286017,0.36363636363636365,0.6363636363636364,11,common_dates,2020-04-01,2021-02-01,11
Naive,validation,3,all,1550.5667730759058,1891.8390314538708,30.974774325430804,24.772755744812624,4.017505938526342,1550.5667730759058,1282.275562539355,-11.927994902041261,0.2727272727272727,0.45454545454545453,11,common_dates,2020-06-01,2021-04-01,11
Naive,validation,6,all,2488.9123685452087,2625.2564259614496,56.8315412339074,42.74216183959306,6.448751769178109,2488.9123685452087,2141.325246214167,-16.17585636598723,0.0,0.09090909090909091,11,common_dates,2020-09-01,2021-07-01,11
Naive,validation,12,all,4245.812850706929,4335.786819976928,152.5589210539089,80.7172506743567,11.000866675189302,4245.812850706929,3892.810673387545,-31.36827585299189,0.0,0.0,10,common_dates,2021-03-01,2021-12-01,10
VECM,test,1,all,7651.485217943821,7656.105548048681,125.43860033007428,200.0,19.824936168763756,15302.970435887642,7327.518651980791,-96.15839573775462,0.0,0.0,7,common_dates,2024-07-01,2025-01-01,7
VECM,test,3,all,642464986.9801806,642464986.9802152,10297916.847697264,200.0,1664621.572773616,1284929973.9603612,642464663.0136147,-625919779557.838,0.0,0.0,7,common_dates,2024-09-01,2025-03-01,7
VECM,test,6,all,4.621605974303672e+18,4.621605974303672e+18,7.459886913318754e+16,200.0,1.197454361185701e+16,9.243211948607345e+18,4.621605974303672e+18,-3.2389599556222854e+31,0.0,0.0,4,common_dates,2024-12-01,2025-03-01,4
VECM,test,12,all,2.632232394354488e+30,2.632232394354488e+30,1.1145757129041892e+29,200.0,6.820092794148171e+27,2.632232394354488e+30,2.632232394354488e+30,-1.1519213530716361e+55,0.0,0.0,1,common_dates,2022-01-01,2022-01-01,1
VECM,validation,1,all,849.2687599839006,1129.0250298935123,15.149879626711671,13.262761686613542,2.200448472058931,867.7414867880849,671.7187432049174,-9.149680795665828,0.6363636363636364,0.6363636363636364,11,common_dates,2020-04-01,2021-02-01,11
VECM,validation,3,all,18154180.317520145,18675652.792271268,323779.2051771898,199.96223326663403,47037.334025952856,35917842.305942245,18153852.361742917,-510652625.20134395,0.0,0.0,11,common_dates,2020-06-01,2021-04-01,11
VECM,validation,6,all,6.938920760105051e+17,7.26455128447117e+17,1.4358815834116538e+16,199.9999999999926,1797868743529504.0,1.386528481916888e+18,6.938920760105047e+17,-7.721629151784736e+29,0.0,0.0,11,common_dates,2020-09-01,2021-07-01,11
VECM,validation,12,all,7.888920125573251e+33,7.888920125573251e+33,2.6520535400191198e+32,200.0,2.0440128089536324e+31,7.888920125573251e+33,7.888920125573251e+33,-9.10593455091923e+61,0.0,0.0,10,common_dates,2021-03-01,2021-12-01,10
XGBoost,test,1,all,324.3408203125,386.58177267232054,5.299330017354862,5.503288084920416,0.8403644359843286,648.1261858258929,322.17454658568187,-4625.886162868371,0.14285714285714285,0.14285714285714285,7,common_dates,2024-07-01,2025-01-01,7
XGBoost,test,3,all,515.2968052455357,583.3054900432716,8.122217880341605,8.5610854343576,1.3351298448572182,1030.5936104910713,513.0287039713012,-10528.892164788826,0.0,0.0,7,common_dates,2024-09-01,2025-03-01,7
XGBoost,test,6,all,469.7589111328125,498.9967874517811,7.502248770496736,7.827538596540919,1.2171415303888717,939.517822265625,467.490809858578,-7705.857409515267,0.0,0.0,4,common_dates,2024-12-01,2025-03-01,4
XGBoost,test,12,all,3339.676078351939,3339.676078351939,141.41311587387472,82.83988476067555,8.653073644108368,3339.676078351939,3338.678727953884,-1784570.2750640186,0.0,0.0,1,common_dates,2022-01-01,2022-01-01,1
XGBoost,validation,1,all,908.6916486925984,1063.149248352832,15.905070872456372,14.318541254167853,2.3544126949591826,968.1564733735228,907.9949643574072,-371909.4212545276,0.0,0.0,11,common_dates,2020-04-01,2021-02-01,11
XGBoost,validation,3,all,1463.4944577234164,1683.3182449546225,28.790485341906535,23.94790803529058,3.7919022753471494,1504.3968901514038,1462.797773388225,-996628.0537284245,0.0,0.0,11,common_dates,2020-06-01,2021-04-01,11
XGBoost,validation,6,all,2448.496702896404,2620.1602768665666,56.89754252852063,42.37160738382816,6.344035107133643,2448.496702896404,2447.8000185612123,-2339840.1562498836,0.0,0.0,11,common_dates,2020-09-01,2021-07-01,11
XGBoost,validation,12,all,4415.882055649168,4541.686345650886,158.95540189652232,82.32966746691267,11.441514606436087,4415.882055649168,4415.215437920264,-7387555.424477388,0.0,0.0,10,common_dates,2021-03-01,2021-12-01,10
