model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
ARIMA,test,1,all,1222.9278925748574,1345.1411407170808,20.795692772913185,23.66152416078982,3.190780407755847,2445.855785149715,948.6208895111437,-10.072593401137546,0.2,0.4,10,full,2024-02-01,2024-11-01,
ARIMA,test,3,all,1599.4939241673283,1639.924815367246,26.911127377848953,31.240846261976028,4.173290924628433,3198.9878483346565,1136.0717422993102,-9.419737365955951,0.125,0.75,8,full,2024-04-01,2024-11-01,
ARIMA,test,6,all,2092.5190884579015,2114.5252806018566,34.11077184637739,41.216644430361,5.459658701747945,4185.038176915803,1448.580481459762,-9.503881087403574,0.0,0.8,5,full,2024-07-01,2024-11-01,
ARIMA,test,12,all,,,,,,,,,,,0,full,,,
ARIMA,validation,1,all,1247.4878011984292,1477.4140345822814,30.675240214865763,23.486784722224506,3.2548604534626873,1537.322164088546,984.9721326487164,-10.785168552543277,0.2857142857142857,0.5428571428571428,35,full,2019-02-01,2021-12-01,
ARIMA,validation,3,all,1472.0785064492163,1752.184322072078,36.24200937539875,27.20139750195026,3.840847269553248,1799.3770120067181,1115.4592600180322,-9.904163681411893,0.42424242424242425,0.6363636363636364,33,full,2019-04-01,2021-12-01,
ARIMA,validation,6,all,1821.9808925170298,2098.7709141746013,44.806017159178694,33.41436957032915,4.753788813262344,2279.65165098461,1357.7702579612596,-9.757925530308881,0.4,0.6666666666666666,30,full,2019-07-01,2021-12-01,
ARIMA,validation,12,all,2446.7247714219834,3089.3480392893402,76.4558141171183,43.75737084339499,6.383828115480072,2710.2751812011425,1931.8481603633354,-10.349766299815625,0.5,0.5416666666666666,24,full,2020-01-01,2021-12-01,
BVAR,test,1,all,1364.402390726806,1480.6784693334682,23.290309045770105,26.837905444917617,3.5599060607408997,2728.804781453612,1043.0468358935707,-9.940832034456689,0.2,0.4,10,full,2024-02-01,2024-11-01,
BVAR,test,3,all,1623.406934481758,1665.7382855309083,27.308330468303136,31.78222894365374,4.235683127198198,3246.813868963516,1112.847087171964,-9.192986102734292,0.25,0.75,8,full,2024-04-01,2024-11-01,
BVAR,test,6,all,1904.1458144853368,1931.3310064879543,31.001941734913842,36.80699967600988,4.968167947807444,3808.2916289706736,1234.780099596556,-9.101949248250126,0.4,1.0,5,full,2024-07-01,2024-11-01,
BVAR,test,12,all,,,,,,,,,,,0,full,,,
BVAR,validation,1,all,1315.1254433195643,1556.8358792566498,31.175363228966557,24.678544545873383,3.4313359959842664,1800.9540476383138,1047.6708799713901,-10.62479083015686,0.2571428571428571,0.45714285714285713,35,full,2019-02-01,2021-12-01,
BVAR,validation,3,all,1576.3539853254485,1794.8267852813747,36.6253177715358,28.969964212080804,4.1129157676452355,2145.201563070178,1161.9841388460811,-9.547703309000049,0.3333333333333333,0.6666666666666666,33,full,2019-04-01,2021-12-01,
BVAR,validation,6,all,1846.58705461592,2064.7459882449457,44.24800981667698,33.99065679804607,4.8179895403958914,2420.505410157623,1303.9141327556417,-9.333568639941749,0.4,0.8,30,full,2019-07-01,2021-12-01,
BVAR,validation,12,all,2411.0060133292977,2925.5144136356016,73.10744041155046,43.889198814095245,6.290633157540607,2839.9416114261644,1766.2659677358624,-9.658536527838228,0.5,0.75,24,full,2020-01-01,2021-12-01,
DMA,test,1,all,276.8343706077144,310.25389331573854,5.091108657177508,4.959710409862687,0.7222974398504423,337.92382162368824,,,,,10,full,2024-02-01,2024-11-01,
DMA,test,3,all,465.43110112091404,586.7150224327931,7.946619500780819,8.503774157165683,1.214371221421739,930.8622022418281,,,,,8,full,2024-04-01,2024-11-01,
DMA,test,6,all,1358.1353636389183,1547.1978414111536,22.067187690655267,25.62221992549839,3.5435545592596434,2608.7266604088277,,,,,5,full,2024-07-01,2024-11-01,
DMA,test,12,all,,,,,,,,,,,0,full,,,
DMA,validation,1,all,698.7543441685677,857.5086634980105,14.36874404515412,13.895477783561347,1.8231423821015484,1056.4588852313002,,,,,35,full,2019-02-01,2021-12-01,
DMA,validation,3,all,1088.10879877594,1275.88219762762,23.372649125736842,20.25806837442128,2.8390195838373984,1488.8927067831241,,,,,33,full,2019-04-01,2021-12-01,
DMA,validation,6,all,1500.248816390843,1726.179254498047,36.45855777097051,28.585297872727658,3.9143473291952766,1932.9475032948549,,,,,30,full,2019-07-01,2021-12-01,
DMA,validation,12,all,2182.784891175059,2628.458890556234,63.10030537767942,41.1887302973931,5.695174104208708,2541.7662559094492,,,,,24,full,2020-01-01,2021-12-01,
DMS,test,1,all,423.17605968298886,492.6819860912285,7.7028826185655515,7.554550265728674,1.1041222368596424,573.9037703969828,,,,,10,full,2024-02-01,2024-11-01,
DMS,test,3,all,598.3165139775787,706.035607385719,10.15476751343618,10.930216064920462,1.5610868163427523,1175.105910867912,,,,,8,full,2024-04-01,2024-11-01,
DMS,test,6,all,1350.109565756251,1546.5896306126992,21.953377144525906,25.495657643645703,3.5226141924595167,2587.7390149890807,,,,,5,full,2024-07-01,2024-11-01,
DMS,test,12,all,,,,,,,,,,,0,full,,,
DMS,validation,1,all,700.1338816907031,816.8268390776071,14.467267319822556,13.947785272938559,1.8267417777193273,1057.6030743219173,,,,,35,full,2019-02-01,2021-12-01,
DMS,validation,3,all,1020.4438628657458,1202.1728118143342,22.52937205974851,19.189746538451608,2.6624728282149395,1352.3623568458468,,,,,33,full,2019-04-01,2021-12-01,
DMS,validation,6,all,1468.218959773126,1650.7964899849603,35.46991394347563,28.013248096593482,3.8307772024694406,1925.8897182407068,,,,,30,full,2019-07-01,2021-12-01,
DMS,validation,12,all,2128.4707507404546,2597.010266534365,62.64246284159537,40.228735856872376,5.5534613374829895,2392.021160519614,,,,,24,full,2020-01-01,2021-12-01,
MS-VAR,test,1,all,345.94121713914063,383.8241897271762,6.039509365985626,5.86965751831652,0.9026063307450601,382.65248575016466,237.29408347523767,-7.560598770549456,1.0,1.0,10,full,2024-02-01,2024-11-01,
MS-VAR,test,3,all,325.28973807714954,445.3531671867745,5.781314652085638,6.084835513851155,0.8487238940271915,587.0302424823359,259.13534777068605,-7.6228077803556875,0.875,1.0,8,full,2024-04-01,2024-11-01,
MS-VAR,test,6,all,794.5905742835002,865.4931212858711,13.250589301839893,14.431226405470227,2.0731917654385055,1589.1811485670005,530.9381643504981,-8.294347816081078,0.6,0.8,5,full,2024-07-01,2024-11-01,
MS-VAR,test,12,all,,,,,,,,,,,0,full,,,
MS-VAR,validation,1,all,550.5038707176199,711.110662225208,12.405087002334692,11.689758059610439,1.4363373145256957,737.921882562465,395.2427916891575,-8.023707018695248,0.7428571428571429,0.8857142857142857,35,full,2019-02-01,2021-12-01,
MS-VAR,validation,3,all,888.246519683973,1050.879608103769,20.070183585009243,17.14499069204858,2.3175524979625513,1097.5364075715243,662.2421811578738,-8.815560582408102,0.42424242424242425,0.6666666666666666,33,full,2019-04-01,2021-12-01,
MS-VAR,validation,6,all,1390.5267369335645,1585.5036623950054,34.37154143897979,26.802736381084635,3.6280679307481725,1597.5966184055246,1091.3090567776453,-10.673500686309442,0.26666666666666666,0.4666666666666667,30,full,2019-07-01,2021-12-01,
MS-VAR,validation,12,all,2393.8675109989263,2740.432007027397,67.75261011644571,43.671451401413,6.245916541143145,2539.316227513638,2089.596918836302,-17.11881625878472,0.125,0.20833333333333334,24,full,2020-01-01,2021-12-01,
MS-VECM,test,1,all,368.6367492653668,444.7512048288481,6.716306866982724,6.675598548783313,0.9618219719056228,552.8977230452788,262.8792275940727,-7.62215444460138,0.9,1.0,10,full,2024-02-01,2024-11-01,
MS-VECM,test,3,all,598.3165139775787,706.035607385719,10.15476751343618,10.930216064920462,1.5610868163427523,1175.105910867912,411.8730645655524,-7.9887899485726415,0.625,1.0,8,full,2024-04-01,2024-11-01,
MS-VECM,test,6,all,1350.109565756251,1546.5896306126992,21.953377144525906,25.495657643645703,3.5226141924595167,2587.7390149890807,1043.640501562307,-10.297560284649105,0.4,0.6,5,full,2024-07-01,2024-11-01,
MS-VECM,test,12,all,,,,,,,,,,,0,full,,,
MS-VECM,validation,1,all,765.7085074357487,964.0592650542338,14.90540190174992,14.66651841816303,1.9978346380127288,1152.5123211220912,559.891420808666,-8.646744070657133,0.6285714285714286,0.7714285714285715,35,full,2019-02-01,2021-12-01,
MS-VECM,validation,3,all,1274.3594957527387,1521.991759233436,25.08666743178636,22.875138540099904,3.324972254025648,1861.618464009558,1014.440770511237,-10.599361772289464,0.2727272727272727,0.45454545454545453,33,full,2019-04-01,2021-12-01,
MS-VECM,validation,6,all,2006.446087475091,2226.907072168828,42.461214232901646,37.22354427468574,5.2350828728375,2869.340268105877,1681.2483900514776,-14.269610937429997,0.1,0.2,30,full,2019-07-01,2021-12-01,
