model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
XGBoost,2019-04-01,2019-07-01,3,validation,8347.063830786541,6956.12353515625,2.383046552594857,6953.069538116006,6959.177532196494,6951.452849739682,6960.794220572818,1389.5958055882077,-170343.86079609752
ARIMA,2019-01-01,2019-07-01,6,validation,8347.063830786541,5924.850922929651,1059.2845126744385,4567.3231973541515,7282.37864850515,3848.6914287067457,8001.010417152555,1832.6418038167094,-10.498671565853128
BVAR,2019-01-01,2019-07-01,6,validation,8347.063830786541,6406.599803626717,967.7609933031501,5166.364187585681,7646.835419667754,4509.823111109887,8303.376496143548,1410.6740583658232,-9.804150070657917
DMA,2019-01-01,2019-07-01,6,validation,8347.063830786541,6358.046645264983,,,,,,,
DMS,2019-01-01,2019-07-01,6,validation,8347.063830786541,5924.850922929651,,,,,,,
MS-VAR,2019-01-01,2019-07-01,6,validation,8347.063830786541,6509.059994661488,495.44677501584135,5874.119404495716,7144.000584827261,5538.0021593739475,7480.117829949029,1558.502476251314,-14.005671967113363
MS-VECM,2019-01-01,2019-07-01,6,validation,8347.063830786541,7087.67203639385,495.44677501584135,6452.731446228077,7722.612626559623,6116.614201106309,8058.729871681391,981.6084504022716,-10.355106495835637
Naive,2019-01-01,2019-07-01,6,validation,8347.063830786541,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1915.342661279522,-16.93719189610922
VECM,2019-01-01,2019-07-01,6,validation,8347.063830786541,6539.063273146654,383.426962976981,6047.681848471339,7030.4446978219685,5787.560235010219,7290.566311283089,1591.6752355007077,-17.985451683118296
XGBoost,2019-01-01,2019-07-01,6,validation,8347.063830786541,5886.88427734375,2.383046552594857,5883.830280303506,5889.938274383994,5882.213591927182,5891.554962760318,2458.835063400708,-532893.0028853703
