model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
ARIMA,test,1,all,896.2363082988318,1170.390372884875,21.60856574591753,25.90452789136864,3.0025975081752287,1785.5782432023416,734.1573779598625,-10.123757812328735,0.4166666666666667,0.5,36,common_dates,2023-01-01,2025-12-01,36
ARIMA,test,3,all,1239.6356375518887,1561.6280451957725,32.332927226725886,40.32682577406421,4.153064143789904,2476.5940335449436,967.718907542929,-9.801708477052657,0.3888888888888889,0.7222222222222222,36,common_dates,2023-01-01,2025-12-01,36
ARIMA,test,6,all,1983.1131569118343,2452.974551496281,51.280271551684464,63.257885674105815,6.643884618639642,3965.806752237889,1551.4220773132959,-10.700227805718312,0.4166666666666667,0.6388888888888888,36,common_dates,2023-01-01,2025-12-01,36
ARIMA,test,12,all,2996.842831635115,3444.595281726299,67.489281140908,92.32803489726729,10.040111893860127,5983.868998446406,2308.9954281356204,-10.959900230222512,0.3888888888888889,0.5,36,common_dates,2023-01-01,2025-12-01,36
ARIMA,validation,1,all,1723.674571215295,1986.2690197211512,70.3572020058127,71.77998636086049,5.774705760648993,2426.5672874655834,1482.7443906137153,-15.949787312898444,0.14285714285714285,0.2857142857142857,35,common_dates,2020-02-01,2022-12-01,35
ARIMA,validation,3,all,1992.2123716388019,2192.7899765706866,77.30378000866774,72.13978135153442,6.674369078165058,2546.378237815831,1625.3606862447698,-12.330156097686475,0.15151515151515152,0.36363636363636365,33,common_dates,2020-04-01,2022-12-01,33
ARIMA,validation,6,all,2117.083535715212,2332.7607494546933,83.83607861536372,68.2786529426633,7.092716162105953,2514.2416160090866,1655.20550647952,-10.698636412792093,0.2,0.4,30,common_dates,2020-07-01,2022-12-01,30
ARIMA,validation,12,all,3230.668540857196,3348.617242443657,136.31202903791208,77.61439830238639,10.82348173210086,3230.668540857196,2491.8289786451405,-11.328524047243704,0.0,0.2916666666666667,24,common_dates,2021-01-01,2022-12-01,24
BVAR,test,1,all,964.7284064390828,1211.399893004602,21.360812975253722,25.953032248779714,3.2320617703361405,1915.676717398659,790.4850560890529,-10.188369633381665,0.4166666666666667,0.5,36,common_dates,2023-01-01,2025-12-01,36
BVAR,test,3,all,1174.5003868419165,1431.211584166059,25.269704337846242,31.406801555570862,3.9348460916253387,2331.570053563299,912.7327409691056,-9.37046728737566,0.3888888888888889,0.5277777777777778,36,common_dates,2023-01-01,2025-12-01,36
BVAR,test,6,all,1490.0174196280636,1793.982862354855,30.37714548213279,39.101906749044204,4.991900629204557,2966.4462998527733,1119.959207284135,-9.378491100925764,0.3333333333333333,0.8055555555555556,36,common_dates,2023-01-01,2025-12-01,36
BVAR,test,12,all,2152.0964635822343,2496.680289341896,40.66202661641025,55.244662204970176,7.210017513316539,4299.616137243934,1559.2321613968757,-9.674614586315906,0.5833333333333334,0.7222222222222222,36,common_dates,2023-01-01,2025-12-01,36
BVAR,validation,1,all,1134.8828996621899,1420.1929641127401,39.854770211141926,29.533450029946945,3.8021184089990867,1145.3379532096806,914.1893066308022,-11.435835640398453,0.34285714285714286,0.6,35,common_dates,2020-02-01,2022-12-01,35
BVAR,validation,3,all,1477.3387241387727,1787.1017156018038,51.552356375609996,36.60689493706265,4.949424086879111,1477.3387241387727,1152.6470390142763,-10.377244223189473,0.5151515151515151,0.5757575757575758,33,common_dates,2020-04-01,2022-12-01,33
BVAR,validation,6,all,2066.7015593246088,2354.6082299173668,75.43968517438316,49.52606380438731,6.9239249679012564,2066.7015593246088,1616.04172310849,-10.543944286516481,0.3333333333333333,0.4,30,common_dates,2020-07-01,2022-12-01,30
BVAR,validation,12,all,3646.4837405631847,3759.450138882249,154.01415317112483,83.38460908747096,12.216558168457743,3646.4837405631847,2865.7459311681364,-11.79018260848332,0.0,0.08333333333333333,24,common_dates,2021-01-01,2022-12-01,24
