model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
XGBoost,2020-07-01,2020-08-01,1,validation,7430.083006707859,7085.4814453125,1.4660475271823123,7083.602629808876,7087.360260816124,7082.608044959598,7088.354845665402,343.7744326515365,-27626.68952420769
ARIMA,2020-05-01,2020-08-01,3,validation,7430.083006707859,7810.307785513151,812.6421531163246,6768.864961959066,8851.750609067236,6217.558433086115,9403.057137940188,259.6161447118958,-7.728688558065324
BVAR,2020-05-01,2020-08-01,3,validation,7430.083006707859,7494.934477168179,932.5205897925272,6299.861255416619,8690.007698919739,5667.2277063328265,9322.641248003532,219.72391129435155,-7.75924796793613
DMA,2020-05-01,2020-08-01,3,validation,7430.083006707859,7379.761080861446,,,,,,,
DMS,2020-05-01,2020-08-01,3,validation,7430.083006707859,7810.307785513151,,,,,,,
MS-VAR,2020-05-01,2020-08-01,3,validation,7430.083006707859,7006.253676774463,624.8830524493102,6205.433822625511,7807.073530923415,5781.505399424395,8231.001954124531,256.5114131911274,-7.586517185152691
MS-VECM,2020-05-01,2020-08-01,3,validation,7430.083006707859,6967.078602170526,624.8830524493102,6166.258748021574,7767.898456319478,5742.330324820458,8191.826879520594,276.9598515245316,-7.631003307200515
Naive,2020-05-01,2020-08-01,3,validation,7430.083006707859,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,150.38685443193665,-7.365250141889244
VECM,2020-05-01,2020-08-01,3,validation,7430.083006707859,7547.576135596042,570.9916728583682,6815.8208633312415,8279.331407860842,6428.453021321395,8666.69924987069,143.04905715603786,-7.287483867884336
XGBoost,2020-05-01,2020-08-01,3,validation,7430.083006707859,7319.443359375,1.4660475271823123,7317.564543871376,7321.322174878624,7316.569959022098,7322.316759727902,109.81251858903646,-2849.0096075825777
ARIMA,2020-02-01,2020-08-01,6,validation,7430.083006707859,7567.6310845938615,1083.7677432385171,6178.726836559368,8956.535332628355,5443.485340240173,9691.77682894755,260.22614197064235,-7.915191340320818
BVAR,2020-02-01,2020-08-01,6,validation,7430.083006707859,7458.172614487028,1351.6264246171313,5725.993653986952,9190.351574987104,4809.033501684881,10107.311727289176,316.10118724331215,-8.128218385886747
DMA,2020-02-01,2020-08-01,6,validation,7430.083006707859,7699.9409334291,,,,,,,
DMS,2020-02-01,2020-08-01,6,validation,7430.083006707859,7567.6310845938615,,,,,,,
MS-VAR,2020-02-01,2020-08-01,6,validation,7430.083006707859,8048.532615508247,624.8830524493102,7247.712761359295,8849.352469657199,6823.784338158179,9273.280892858314,372.07942476564676,-7.846260611075705
MS-VECM,2020-02-01,2020-08-01,6,validation,7430.083006707859,7939.793144219104,624.8830524493102,7138.973290070152,8740.612998368055,6715.044866869036,9164.54142156917,303.2790509423677,-7.689177198150476
Naive,2020-02-01,2020-08-01,6,validation,7430.083006707859,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,150.38685443193665,-7.365250141889244
VECM,2020-02-01,2020-08-01,6,validation,7430.083006707859,7574.4964949814475,570.9916728583682,6842.741222716647,8306.251767246247,6455.3733807068,8693.619609256095,147.93190709741768,-7.298296658159853
XGBoost,2020-02-01,2020-08-01,6,validation,7430.083006707859,7798.22705078125,1.4660475271823123,7796.348235277626,7800.105866284874,7795.353650428348,7801.100451134152,367.31691532956916,-31530.24820805971
ARIMA,2020-08-01,2020-09-01,1,validation,6666.320938200717,7777.549705764888,562.8888067558433,7056.17867423918,8498.920737290597,6674.307917222739,8880.791494307037,803.8941952497497,-9.200661168876461
BVAR,2020-08-01,2020-09-01,1,validation,6666.320938200717,7499.125903904725,619.3727012604548,6705.367848948554,8292.883958860897,6285.1777164269815,8713.07409138247,534.6184629620338,-8.251612560227978
DMA,2020-08-01,2020-09-01,1,validation,6666.320938200717,7391.443809361296,,,,,,,
DMS,2020-08-01,2020-09-01,1,validation,6666.320938200717,7777.549705764888,,,,,,,
MS-VAR,2020-08-01,2020-09-01,1,validation,6666.320938200717,7151.917361008851,624.8830524493102,6351.097506859899,7952.737215157803,5927.169083658783,8376.665638358918,289.43372359952167,-7.658445009052683
MS-VECM,2020-08-01,2020-09-01,1,validation,6666.320938200717,7257.52024477909,624.8830524493102,6456.700390630138,8058.340098928042,6032.771967429022,8482.268522129158,353.90710453223346,-7.804051794542809
Naive,2020-08-01,2020-09-01,1,validation,6666.320938200717,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,544.4751036650321,-8.273856591915598
VECM,2020-08-01,2020-09-01,1,validation,6666.320938200717,7532.556795638758,570.9916728583682,6800.801523373957,8264.312067903558,6413.43368136411,8651.679909913406,576.2749834052566,-8.417067891049621
XGBoost,2020-08-01,2020-09-01,1,validation,6666.320938200717,7008.703125,1.4660475271823123,7006.824309496376,7010.581940503624,7005.829724647098,7011.576525352902,341.5550580554607,-27271.997862758843
ARIMA,2020-06-01,2020-09-01,3,validation,6666.320938200717,7774.107691294654,812.6421531163246,6732.664867740568,8815.55051484874,6181.358338867617,9366.85704372169,713.8974691015239,-8.54837471700426
BVAR,2020-06-01,2020-09-01,3,validation,6666.320938200717,7483.600161658058,946.539574451574,6270.560888169345,8696.639435146772,5628.416685791155,9338.78363752496,486.45527730368633,-8.144514804035172
DMA,2020-06-01,2020-09-01,3,validation,6666.320938200717,7306.487539307804,,,,,,,
DMS,2020-06-01,2020-09-01,3,validation,6666.320938200717,7774.107691294654,,,,,,,
MS-VAR,2020-06-01,2020-09-01,3,validation,6666.320938200717,6928.342004221322,624.8830524493102,6127.52215007237,7729.161858370274,5703.593726871254,8153.09028157139,189.23215359040657,-7.444414395496108
MS-VECM,2020-06-01,2020-09-01,3,validation,6666.320938200717,6852.159698264285,624.8830524493102,6051.339844115333,7652.979552413237,5627.411420914217,8076.907975614353,167.91966955072115,-7.400725734624071
Naive,2020-06-01,2020-09-01,3,validation,6666.320938200717,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,544.4751036650321,-8.273856591915598
VECM,2020-06-01,2020-09-01,3,validation,6666.320938200717,7547.576135596042,570.9916728583682,6815.8208633312415,8279.331407860842,6428.453021321395,8666.69924987069,589.4023194114226,-8.457318852983898
XGBoost,2020-06-01,2020-09-01,3,validation,6666.320938200717,7046.8935546875,1.4660475271823123,7045.014739183876,7048.772370191124,7044.020154334598,7049.766955040402,379.7454877429606,-33695.022636202
ARIMA,2020-03-01,2020-09-01,6,validation,6666.320938200717,7702.571732195021,1083.7677432385171,6313.667484160527,9091.475980229514,5578.425987841332,9826.717476548709,620.9786780397618,-8.364254372925872
BVAR,2020-03-01,2020-09-01,6,validation,6666.320938200717,7492.111470702826,1354.0851628176133,5756.781510412658,9227.441430992994,4838.153319580322,10146.06962182533,511.3513009016326,-8.315779156978108
DMA,2020-03-01,2020-09-01,6,validation,6666.320938200717,7595.567456817555,,,,,,,
DMS,2020-03-01,2020-09-01,6,validation,6666.320938200717,7702.571732195021,,,,,,,
MS-VAR,2020-03-01,2020-09-01,6,validation,6666.320938200717,7774.473747709948,624.8830524493102,6973.653893560996,8575.293601858899,6549.72547035988,8999.222025060015,774.6726009196874,-8.928934839851498
MS-VECM,2020-03-01,2020-09-01,6,validation,6666.320938200717,7717.489031294628,624.8830524493102,6916.669177145676,8518.308885443581,6492.74075394456,8942.237308644697,722.4822436770359,-8.771374070776618
Naive,2020-03-01,2020-09-01,6,validation,6666.320938200717,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,544.4751036650321,-8.273856591915598
VECM,2020-03-01,2020-09-01,6,validation,6666.320938200717,7574.4964949814475,570.9916728583682,6842.741222716647,8306.251767246247,6455.3733807068,8693.619609256095,613.1687062982335,-8.531195334865664
XGBoost,2020-03-01,2020-09-01,6,validation,6666.320938200717,7395.09619140625,1.4660475271823123,7393.217375902626,7396.975006909874,7392.222791053348,7397.969591759152,727.9481244617107,-123556.53304085802
ARIMA,2020-09-01,2020-10-01,1,validation,5855.74394110227,7751.837388382946,562.8888067558433,7030.466356857238,8473.208419908655,6648.595599840797,8855.079176925095,1578.6274609990621,-12.925431736611225
BVAR,2020-09-01,2020-10-01,1,validation,5855.74394110227,7553.317114822496,630.4565667568718,6745.354514687101,8361.279714957891,6317.644950162288,8788.989279482703,1343.2453529495745,-10.99045504462102
DMA,2020-09-01,2020-10-01,1,validation,5855.74394110227,7300.785296028334,,,,,,,
DMS,2020-09-01,2020-10-01,1,validation,5855.74394110227,7751.837388382946,,,,,,,
MS-VAR,2020-09-01,2020-10-01,1,validation,5855.74394110227,6796.44962800242,624.8830524493102,5995.629773853468,7597.269482151371,5571.701350652352,8021.197905352487,624.3303605869748,-8.489633866062356
MS-VECM,2020-09-01,2020-10-01,1,validation,5855.74394110227,6862.988358106463,624.8830524493102,6062.168503957511,7663.808212255415,5638.240080756395,8087.736635456531,682.9341955159555,-8.655602052446042
Naive,2020-09-01,2020-10-01,1,validation,5855.74394110227,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,1305.9870751387073,-10.872205169734116
VECM,2020-09-01,2020-10-01,1,validation,5855.74394110227,7532.556795638758,570.9916728583682,6800.801523373957,8264.312067903558,6413.43368136411,8651.679909913406,1355.209936635957,-11.578322016277006
XGBoost,2020-09-01,2020-10-01,1,validation,5855.74394110227,7095.6142578125,1.4660475271823123,7093.735442308876,7097.493073316124,7092.740857459598,7098.487658165402,1239.0431879664081,-357625.1154853367
ARIMA,2020-07-01,2020-10-01,3,validation,5855.74394110227,7838.966951213701,812.6421531163246,6797.524127659615,8880.409774767786,6246.217598786664,9431.716303640736,1528.6500089820338,-10.597158926241335
BVAR,2020-07-01,2020-10-01,3,validation,5855.74394110227,7417.960963131567,966.2033433846228,6179.72155578219,8656.200370480943,5524.237208355572,9311.684717907563,1060.2527647818854,-9.099433459222611
DMA,2020-07-01,2020-10-01,3,validation,5855.74394110227,7434.2148139297715,,,,,,,
DMS,2020-07-01,2020-10-01,3,validation,5855.74394110227,7838.966951213701,,,,,,,
MS-VAR,2020-07-01,2020-10-01,3,validation,5855.74394110227,7137.213770039989,624.8830524493102,6336.393915891037,7938.033624188941,5912.465492689921,8361.962047390058,938.1703183465867,-9.459260996153358
MS-VECM,2020-07-01,2020-10-01,3,validation,5855.74394110227,7051.268656688092,624.8830524493102,6250.44880253914,7852.088510837044,5826.520379338024,8276.01693403816,856.3211558315185,-9.186665453244743
Naive,2020-07-01,2020-10-01,3,validation,5855.74394110227,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,1305.9870751387073,-10.872205169734116
VECM,2020-07-01,2020-10-01,3,validation,5855.74394110227,7547.576135596042,570.9916728583682,6815.8208633312415,8279.331407860842,6428.453021321395,8666.69924987069,1370.1815039462997,-11.655913946297805
XGBoost,2020-07-01,2020-10-01,3,validation,5855.74394110227,7533.78369140625,1.4660475271823123,7531.904875902626,7535.662506909874,7530.910291053348,7536.657091759152,1677.2126215601581,-655057.2483415183
ARIMA,2020-04-01,2020-10-01,6,validation,5855.74394110227,7766.255764802863,1083.7677432385171,6377.35151676837,9155.160012837357,5642.110020449176,9890.40150915655,1333.0189941876467,-9.460944250032844
BVAR,2020-04-01,2020-10-01,6,validation,5855.74394110227,7410.382947777781,1291.2258844096186,5755.610394140407,9065.155501415155,4879.626718429119,9941.139177126443,969.8391453777289,-8.807096713669024
DMA,2020-04-01,2020-10-01,6,validation,5855.74394110227,7457.675116239927,,,,,,,
DMS,2020-04-01,2020-10-01,6,validation,5855.74394110227,7766.255764802863,,,,,,,
MS-VAR,2020-04-01,2020-10-01,6,validation,5855.74394110227,7219.0742800791395,624.8830524493102,6418.254425930188,8019.894134228091,5994.326002729072,8443.822557429208,1017.2104231213717,-9.73649073882521
MS-VECM,2020-04-01,2020-10-01,6,validation,5855.74394110227,7445.874593480502,624.8830524493102,6645.05473933155,8246.694447629454,6221.126316130434,8670.62287083057,1239.757060524507,-10.594214421008669
Naive,2020-04-01,2020-10-01,6,validation,5855.74394110227,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,1305.9870751387073,-10.872205169734116
VECM,2020-04-01,2020-10-01,6,validation,5855.74394110227,7574.4964949814475,570.9916728583682,6842.741222716647,8306.251767246247,6455.3733807068,8693.619609256095,1397.0258337988287,-11.796719619711762
XGBoost,2020-04-01,2020-10-01,6,validation,5855.74394110227,7274.908203125,1.4660475271823123,7273.029387621376,7276.787018628624,7272.034802772098,7277.781603477902,1418.3371332789081,-468533.2789234646
ARIMA,2020-10-01,2020-11-01,1,validation,5555.275602812615,7946.39512060072,562.8888067558433,7225.024089075012,8667.766152126427,6843.15333205857,9049.636909142868,2073.5460874599553,-16.27453013900461
BVAR,2020-10-01,2020-11-01,1,validation,5555.275602812615,7520.318697484063,625.5673092362921,6718.62193297852,8322.015461989606,6294.229301475333,8746.408093492792,1612.3920672567415,-12.291221736988899
DMA,2020-10-01,2020-11-01,1,validation,5555.275602812615,7071.202569525836,,,,,,,
