model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
MS-VECM,validation,6,all,1130.0630557843406,1365.9071945569765,31.883602156058583,26.84279289490211,4.312529550215084,1243.1644412736578,908.7804687330278,-11.424459209530323,0.23809523809523808,0.5238095238095238,21,common_dates,2020-07-01,2022-03-01,21
MS-VECM,validation,12,all,2641.4800979310553,2882.3140803544557,87.96544896860688,60.00471239728749,10.08037641822231,2791.664440787243,2392.2554956385234,-26.565951837606594,0.06666666666666667,0.13333333333333333,15,common_dates,2021-01-01,2022-03-01,15
Naive,test,1,all,927.2941176470588,1143.5533373193039,15.514420880784247,17.553966508889918,3.5387257937726293,1854.5882352941176,743.7625887236303,-9.592828268642753,0.4117647058823529,0.5294117647058824,17,common_dates,2024-02-01,2025-06-01,17
Naive,test,3,all,1227.6,1377.606571800043,20.24424724558483,23.152451888719327,4.6847485622557565,2455.2,992.5149686949837,-10.688578057511517,0.2,0.3333333333333333,15,common_dates,2024-04-01,2025-06-01,15
Naive,test,6,all,1672.8333333333333,1690.4426934977714,27.002261970863316,31.282491202820513,6.383841278288399,3345.6666666666665,1380.5632767522372,-12.472677723157974,0.0,0.0,12,common_dates,2024-07-01,2025-06-01,12
Naive,test,12,all,1733.3333333333333,1741.645390619648,27.77243366635849,32.280509774933364,6.614720463704229,3466.6666666666665,1440.6326132783186,-12.798705594239381,0.0,0.0,6,common_dates,2025-01-01,2025-06-01,6
Naive,validation,1,all,1194.1254311098585,1505.6367026986793,37.40212711153329,26.79020330310126,4.557003418495394,1211.4248380673414,999.2147592902872,-12.314222278929568,0.34615384615384615,0.5384615384615384,26,common_dates,2020-02-01,2022-03-01,26
Naive,validation,3,all,1704.1522193919234,1972.3804528775536,55.31703357696301,37.92182340111248,6.503359937814655,1704.1522193919234,1471.807060847226,-16.091069997368844,0.16666666666666666,0.3333333333333333,24,common_dates,2020-04-01,2022-03-01,24
Naive,validation,6,all,2227.528077069384,2424.681746294306,70.82636145553595,47.95161613930935,8.500658973961492,2227.528077069384,1984.953760698422,-20.75063373073827,0.09523809523809523,0.14285714285714285,21,common_dates,2020-07-01,2022-03-01,21
Naive,validation,12,all,3732.9621648663674,3871.414071048099,134.11762847368217,75.00118982744198,14.245673782024156,3732.9621648663674,3472.139723550133,-42.19840752897858,0.0,0.0,15,common_dates,2021-01-01,2022-03-01,15
VECM,test,1,all,6978.160172184413,8268.076379099506,122.2872964533016,141.86346818563297,26.629949359588885,13937.342707578247,6796.467028508983,-181.53114719600975,0.29411764705882354,0.29411764705882354,17,common_dates,2024-02-01,2025-06-01,17
VECM,test,3,all,934.0823698052333,1071.3334708135963,15.337986256855245,17.019014744488228,3.5646310190400103,1860.8277996393683,741.5225821939234,-9.940287191929134,0.26666666666666666,0.4666666666666667,15,common_dates,2024-04-01,2025-06-01,15
VECM,test,6,all,4104.990911152371,4112.198380371802,66.80736894047166,49.98601373921752,15.665404259607381,4104.990911152371,3855.307259919338,-50.18209314742845,0.0,0.0,12,common_dates,2024-07-01,2025-06-01,12
VECM,test,12,all,11086.600998895856,11087.90358593277,178.031277249704,200.0,42.3085191348001,22173.20199779171,10836.917347662822,-320.8735433308288,0.0,0.0,6,common_dates,2025-01-01,2025-06-01,6
VECM,validation,1,all,1335.9732725908952,1616.6733125816183,41.424107778081186,29.64105706775505,5.098321006828214,1345.9701470679368,1126.934172299734,-14.071386403415262,0.2692307692307692,0.34615384615384615,26,common_dates,2020-02-01,2022-03-01,26
VECM,validation,3,all,1806.4092213579818,2053.1226811769952,56.93481308494308,39.18874285424781,6.893591562888846,1806.4092213579818,1578.1901196053586,-18.48858537792708,0.125,0.25,24,common_dates,2020-04-01,2022-03-01,24
VECM,validation,6,all,2263.0761364201135,2466.382862944374,68.39067513977592,47.46516683097881,8.636316940672401,2263.0761364201135,2026.9450707522901,-23.749382871722755,0.047619047619047616,0.09523809523809523,21,common_dates,2020-07-01,2022-03-01,21
VECM,validation,12,all,3954.000519639252,4186.351610705806,138.7314958300626,75.85804434922963,15.089197010050915,3954.000519639252,3714.293451396002,-55.88010741752307,0.0,0.0,15,common_dates,2021-01-01,2022-03-01,15
XGBoost,test,1,all,343.93029067095586,424.11599361785943,6.115848640708381,6.426817521990424,1.3125015760320666,676.6626551011029,335.58635180560026,-428.1477087658346,0.0,0.0,17,common_dates,2024-02-01,2025-06-01,17
XGBoost,test,3,all,809.58203125,915.4651597905136,13.627181139546337,14.979525715180726,3.0895147091288147,1619.1640625,801.6642144962477,-1992.8544423150734,0.06666666666666667,0.06666666666666667,15,common_dates,2024-04-01,2025-06-01,15
XGBoost,test,6,all,1591.844217936198,1672.4911624854826,25.866958933879484,30.25233696266737,6.074771840429898,3183.688435872396,1583.6780264523543,-6679.473687253427,0.0,0.0,12,common_dates,2024-07-01,2025-06-01,12
XGBoost,test,12,all,2862.705362955729,2942.42579219706,45.78353153153267,60.42566555026013,10.924612930326406,5725.410725911458,2854.5391714718858,-20666.5282690914,0.0,0.0,6,common_dates,2025-01-01,2025-06-01,6
XGBoost,validation,1,all,1067.046100423012,1251.531301799681,30.666061237394892,24.212691658178,4.072045197798401,1082.7608093396032,1060.8169248065021,-6827.60939627819,0.0,0.0,26,common_dates,2020-02-01,2022-03-01,26
XGBoost,validation,3,all,2041.1021823780773,2245.2370336699514,65.43328627611147,43.466401413818325,7.7892232928582485,2041.5573621823107,2035.0634362193925,-20987.879166723895,0.041666666666666664,0.041666666666666664,24,common_dates,2020-04-01,2022-03-01,24
XGBoost,validation,6,all,2855.7893280943135,3039.0986930284885,91.47575714782397,56.89962424423183,10.89822006263862,2855.7893280943135,2849.7829614647294,-41059.61275883511,0.0,0.0,21,common_dates,2020-07-01,2022-03-01,21
XGBoost,validation,12,all,4170.637864143724,4300.895452458763,150.46015745798596,80.26886025951595,15.915925169221842,4170.637864143724,4164.905585000656,-93934.07612024044,0.0,0.0,15,common_dates,2021-01-01,2022-03-01,15
