model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
ARIMA,test,1,all,2473.0548555712626,2489.6844642399983,40.40120101916555,50.7193180580174,5.922292495219672,4946.109711142525,2135.9765044199835,-15.992702023505883,0.0,0.0,7,common_dates,2024-07-01,2025-01-01,7
ARIMA,test,3,all,2564.418403648954,2574.3741765323675,40.98654662571221,51.6035148361537,6.141083297169824,5128.836807297908,2057.2566770977305,-11.798439413730245,0.0,0.0,7,common_dates,2024-09-01,2025-03-01,7
ARIMA,test,6,all,2052.6987910858666,2060.6144626507075,33.047693206811914,39.61923585545682,4.915654263797635,4105.397582171733,1399.2568338414058,-9.39602848802386,0.0,1.0,4,common_dates,2024-12-01,2025-03-01,4
ARIMA,test,12,all,1830.393099403521,1845.9412070201315,29.301824796253094,34.39633020448182,4.3832927084002495,3660.786198807042,1115.0494084403085,-8.941303212643625,1.0,1.0,3,common_dates,2025-01-01,2025-03-01,3
ARIMA,validation,1,all,1878.9148007449965,2209.7936900955688,32.5088480119979,26.276493225070876,4.4994889614120055,1878.9148007449965,1579.9675440217861,-14.852943155337544,0.09090909090909091,0.36363636363636365,11,common_dates,2020-04-01,2021-02-01,11
ARIMA,validation,3,all,2346.572761655829,2780.9429201004996,46.33120296328516,34.32842738208972,5.619402345457097,2346.572761655829,1968.3402708009066,-13.981303758939607,0.2727272727272727,0.45454545454545453,11,common_dates,2020-06-01,2021-04-01,11
ARIMA,validation,6,all,3284.9183571251315,3498.991990710481,74.5527820181779,52.00043272412259,7.866484356376184,3284.9183571251315,2718.7157632364715,-13.724638874797153,0.0,0.18181818181818182,11,common_dates,2020-09-01,2021-07-01,11
ARIMA,validation,12,all,4881.310197737239,5065.5133401236635,177.9714360850936,87.3779646857055,11.68940781308338,4881.310197737239,4101.349475087368,-14.873530521449897,0.0,0.09090909090909091,11,common_dates,2021-03-01,2022-01-01,11
BVAR,test,1,all,495.0250087883368,560.6318767121071,7.938958876670981,8.356544230721505,1.1854500064520468,990.0500175766736,325.7895277114714,-7.761213977368117,1.0,1.0,7,common_dates,2024-07-01,2025-01-01,7
BVAR,test,3,all,642.769298955219,678.6882739767417,10.186700262049245,10.790434638097947,1.5392573224910466,1285.538597910438,408.2889836991252,-8.05656982070145,1.0,1.0,7,common_dates,2024-09-01,2025-03-01,7
BVAR,test,6,all,623.3431240368534,660.4910353256568,9.958782978220723,10.538654664183984,1.4927369270090443,1246.6862480737068,433.526956136006,-8.220043688775517,1.0,1.0,4,common_dates,2024-12-01,2025-03-01,4
BVAR,validation,1,all,1361.1543992080367,1641.9730762245806,24.92563840780444,20.810814030818907,3.2595938845048034,1361.1543992080367,1093.6287853627425,-10.850471243381149,0.2727272727272727,0.5454545454545454,11,common_dates,2020-04-01,2021-02-01,11
BVAR,validation,3,all,1806.2103689212088,2114.8107158015896,36.66372725523257,28.826690364309425,4.325381658458644,1806.2103689212088,1419.8573973817763,-10.390030628092584,0.36363636363636365,0.45454545454545453,11,common_dates,2020-06-01,2021-04-01,11
BVAR,validation,6,all,2798.458261685353,2983.9452023929266,66.92951017329437,47.02432518221912,6.701544983536693,2798.458261685353,2186.150863256182,-11.295270590070338,0.09090909090909091,0.36363636363636365,11,common_dates,2020-09-01,2021-07-01,11
BVAR,validation,12,all,4646.367465186495,4728.103485515322,169.27551645156223,86.22750543416802,11.126783988279351,4646.367465186495,3826.4223038672076,-13.496600059309845,0.0,0.0,11,common_dates,2021-03-01,2022-01-01,11
DMA,test,1,all,937.9719460442162,1008.4243402351028,15.384757564854162,14.140059652511203,2.2461872223619115,937.9719460442162,,,,,7,common_dates,2024-07-01,2025-01-01,7
DMA,test,3,all,1532.3981312520477,1841.08788154889,24.67514771076999,21.009181592208478,3.6696759604656255,1532.3981312520477,,,,,7,common_dates,2024-09-01,2025-03-01,7
DMA,test,6,all,6090744.464041736,6090744.5029756,98312.9949452969,200.0,14585.673321574133,12181488.928083472,,,,,4,common_dates,2024-12-01,2025-03-01,4
DMA,test,12,all,5.81061530015171e+30,1.0064280866701321e+31,9.580569330475138e+28,200.0,1.3914840306584323e+28,1.162123060030342e+31,,,,,3,common_dates,2025-01-01,2025-03-01,3
DMA,validation,1,all,1063.4400858286585,1241.4298055134402,18.503687463425198,16.314470898819017,2.5466492282735973,1063.4400858286585,,,,,11,common_dates,2020-04-01,2021-02-01,11
DMA,validation,3,all,3024397.144056311,3111218.109428619,53938.35393673096,199.77585830187184,7242.607040623476,5983669.839201427,,,,,11,common_dates,2020-06-01,2021-04-01,11
DMA,validation,6,all,1.1564867933508224e+17,1.2107585474118395e+17,2393135972352717.0,199.9999999999557,276947073844835.7,2.3108808031947728e+17,,,,,11,common_dates,2020-09-01,2021-07-01,11
DMA,validation,12,all,1.1953308104261644e+33,1.2536317085251482e+33,4.0184318145309235e+31,200.0,2.8624915747194325e+30,1.1953308104261644e+33,,,,,11,common_dates,2021-03-01,2022-01-01,11
DMS,test,1,all,937.971946067673,1008.4243402591527,15.384757565238663,14.140059652838838,2.2461872224180843,937.971946067673,,,,,7,common_dates,2024-07-01,2025-01-01,7
DMS,test,3,all,1532.3989899569676,1841.0885973560235,24.67516146696333,21.00919265200398,3.66967801682992,1532.3989899569676,,,,,7,common_dates,2024-09-01,2025-03-01,7
