model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
ARIMA,test,1,all,896.2363082988318,1170.390372884875,21.60856574591753,25.90452789136864,3.0025975081752287,1785.5782432023416,734.1573779598625,-10.123757812328735,0.4166666666666667,0.5,36,common_dates,2023-01-01,2025-12-01,36
ARIMA,test,1,crisis,1256.260683857491,1491.0327309136119,40.03000482337234,49.39252793554575,4.208761867870342,2512.521367714982,1033.3639423562759,-11.977885012868919,0.25,0.25,12,common_dates,2023-01-01,2023-12-01,12
ARIMA,test,1,tranquil,716.2241205195024,971.1493886547754,12.397846207190133,14.160527869280081,2.3995153283276727,1422.1066809460224,584.5540957616561,-9.196694212058643,0.5,0.625,24,common_dates,2024-01-01,2025-12-01,24
ARIMA,validation,1,all,1723.674571215295,1986.2690197211512,70.3572020058127,71.77998636086049,5.774705760648993,2426.5672874655834,1482.7443906137153,-15.949787312898444,0.14285714285714285,0.2857142857142857,35,common_dates,2020-02-01,2022-12-01,35
ARIMA,validation,1,crisis,1772.1302178969124,2015.2248295860902,72.3983169077317,73.86281187869712,5.937043307829387,2493.455585094554,1523.1259032913692,-16.211915554208627,0.11764705882352941,0.2647058823529412,34,common_dates,2020-03-01,2022-12-01,34
ARIMA,validation,1,tranquil,76.18258404028802,76.18258404028802,0.959295340566761,0.9639187544157406,0.2552291565155472,152.36516808057604,109.77295957347268,-7.037427108352184,1.0,1.0,1,common_dates,2020-02-01,2020-02-01,1
BVAR,test,1,all,959.6627573585653,1209.0448135381062,21.29110105754055,25.88918569370829,3.21509068228089,1907.2539754873287,788.7392000280255,-10.196938317749611,0.4166666666666667,0.4722222222222222,36,common_dates,2023-01-01,2025-12-01,36
BVAR,test,1,crisis,1265.9635133124639,1410.0573946713394,35.903781661328786,45.06265535809245,4.241268575391543,2501.5273716446286,1029.1645183797657,-11.277292638744582,0.25,0.3333333333333333,12,common_dates,2023-01-01,2023-12-01,12
BVAR,test,1,tranquil,806.5123793816161,1094.7845055450082,13.984760755646434,16.30245086151621,2.702001735725564,1610.11727740868,668.5265408521553,-9.656761157252125,0.5,0.5416666666666666,24,common_dates,2024-01-01,2025-12-01,24
BVAR,validation,1,all,1132.7284097455686,1418.0811537588265,39.70745685681378,29.436762694268108,3.7949003728682866,1144.54159196129,910.3160279420018,-11.38633784295752,0.34285714285714286,0.6571428571428571,35,common_dates,2020-02-01,2022-12-01,35
BVAR,validation,1,crisis,1153.8833224571958,1437.0358098805025,40.7221959205355,30.145329822680203,3.8657741899692306,1153.8833224571958,929.8544532520491,-11.50160063014971,0.3235294117647059,0.6470588235294118,34,common_dates,2020-03-01,2022-12-01,34
BVAR,validation,1,tranquil,413.4613775502394,413.4613775502394,5.206328690275278,5.345480328256805,1.3851905914361897,826.9227551004788,246.00956740039544,-7.46740307842305,1.0,1.0,1,common_dates,2020-02-01,2020-02-01,1
MS-VAR,test,1,all,230.34319753015643,311.7527123873274,5.198389638189099,5.4176609156162066,0.7717026241014026,408.41478249038164,186.63875348964342,-7.325030399410827,0.9722222222222222,1.0,36,common_dates,2023-01-01,2025-12-01,36
MS-VAR,test,1,crisis,292.9410952829084,367.0573845727197,8.829289937673696,9.34279200349582,0.9814199610012938,540.8702354673658,211.82819346314454,-7.411050439118889,0.9166666666666666,1.0,12,common_dates,2023-01-01,2023-12-01,12
MS-VAR,test,1,tranquil,199.04424865378044,280.0340492450888,3.3829394884468003,3.4550953716763986,0.666843955651457,342.18705600188963,174.04403350289286,-7.282020379556795,1.0,1.0,24,common_dates,2024-01-01,2025-12-01,24
MS-VAR,validation,1,all,504.3739025540329,701.3278980085158,17.405839773430618,20.424462598148896,1.689768433809533,753.7395219371721,384.8240959688924,-8.108010071188074,0.7142857142857143,0.8571428571428571,35,common_dates,2020-02-01,2022-12-01,35
MS-VAR,validation,1,crisis,506.62221274923894,707.7720527243451,17.759289900188858,20.862307470958267,1.6973007894251455,750.735898704911,388.6510117330993,-8.125964913491616,0.7058823529411765,0.8529411764705882,34,common_dates,2020-03-01,2022-12-01,34
MS-VAR,validation,1,tranquil,427.9313559170223,427.9313559170223,5.388535463650356,5.53773692263015,1.4336683428786867,855.8627118340446,254.7089599858583,-7.49754543286761,1.0,1.0,1,common_dates,2020-02-01,2020-02-01,1
MS-VECM,test,1,all,274.124785963903,357.68705043470067,6.192081192624011,6.549897418077273,0.9183810024686497,518.1356437958564,206.9340322062015,-7.386259267476662,0.9166666666666666,1.0,36,common_dates,2023-01-01,2025-12-01,36
MS-VECM,test,1,crisis,319.60027002826183,393.68147583221497,9.901103484482796,10.673728614583148,1.0707343203049744,631.4748619863175,224.8024386702128,-7.450542890767232,0.9166666666666666,1.0,12,common_dates,2023-01-01,2023-12-01,12
MS-VECM,test,1,tranquil,251.3870439317235,338.2565400199953,4.337570046694618,4.487981819824334,0.8422043435504872,461.46603470062587,197.99982897419582,-7.354117455831376,0.9166666666666666,1.0,24,common_dates,2024-01-01,2025-12-01,24
MS-VECM,validation,1,all,453.8431029039376,579.4612985656078,14.273769562834579,14.413931491595909,1.5204786474991923,592.121809981401,328.006347556016,-7.813201870417243,0.7142857142857143,0.8857142857142857,35,common_dates,2020-02-01,2022-12-01,35
MS-VECM,validation,1,crisis,457.1862961626365,585.0193603242318,14.567601119053524,14.709128116358904,1.5316791128842329,589.5268907391965,331.6099327816797,-7.8265199429603305,0.7058823529411765,0.8823529411764706,34,common_dates,2020-03-01,2022-12-01,34
MS-VECM,validation,1,tranquil,340.174532108178,340.174532108178,4.2834966513905535,4.377246249654079,1.139662824407826,680.349064216356,205.48444988344923,-7.360387403952243,1.0,1.0,1,common_dates,2020-02-01,2020-02-01,1
Naive,test,1,all,935.851255853071,1178.9472483420434,20.469342901823072,24.702506698324086,3.135316682472718,1864.1568114086267,761.484488425461,-9.881838123669574,0.4444444444444444,0.5277777777777778,36,common_dates,2023-01-01,2025-12-01,36
Naive,test,1,crisis,1186.3037675592134,1338.9154540596755,33.35151232577741,41.518922462171226,3.974390128395139,2352.5537675592136,954.2092417346136,-10.64419966728323,0.3333333333333333,0.3333333333333333,12,common_dates,2023-01-01,2023-12-01,12
Naive,test,1,tranquil,810.625,1090.1961406095693,14.0282581898459,16.294298816400516,2.715779959511508,1619.9583333333333,665.1221117708847,-9.500657351862742,0.5,0.625,24,common_dates,2024-01-01,2025-12-01,24
Naive,validation,1,all,1029.3448030071818,1328.0723215695268,35.694347746002094,26.73888522198556,3.4485415419389054,1042.1957910327405,821.9659196694427,-10.690235890502956,0.5142857142857142,0.6571428571428571,35,common_dates,2020-02-01,2022-12-01,35
Naive,validation,1,crisis,1047.0084283627275,1345.4532320367318,36.58538029616291,27.36211584099153,3.5077187444097278,1047.6261648326079,838.6346324654484,-10.784094960800577,0.5,0.6470588235294118,34,common_dates,2020-03-01,2022-12-01,34
Naive,validation,1,tranquil,428.78154091863234,428.78154091863234,5.399241040534346,5.54904417578246,1.436516657930961,857.5630818372647,255.22968460524908,-7.499027500383785,1.0,1.0,1,common_dates,2020-02-01,2020-02-01,1
VECM,test,1,all,956.8061834190105,1194.5289114704553,21.642132461299944,26.192983508917564,3.205520503396812,1892.3366781255863,782.3888174252925,-10.295799669976427,0.3611111111111111,0.5277777777777778,36,common_dates,2023-01-01,2025-12-01,36
VECM,test,1,crisis,1320.8917444139913,1444.8723199180185,38.04652546096347,47.38259050935326,4.425290767202732,2586.1650537112187,1078.9203637168648,-11.756925309384634,0.08333333333333333,0.3333333333333333,12,common_dates,2023-01-01,2023-12-01,12
VECM,test,1,tranquil,774.7634029215201,1047.1489722458534,13.439935961468185,15.598180008699716,2.5956353714938523,1545.4224903327695,634.1230442795062,-9.56523685027232,0.5,0.625,24,common_dates,2024-01-01,2025-12-01,24
VECM,validation,1,all,1289.6143681793678,1532.197993408865,46.567986935265345,33.98836450051657,4.320504372058131,1298.4011323416198,1056.4855374958267,-12.556502171894998,0.2,0.34285714285714286,35,common_dates,2020-02-01,2022-12-01,35
VECM,validation,1,crisis,1318.4990041352657,1553.6720766061494,47.82373596785573,34.87187573905502,4.417274537630144,1318.4990041352657,1082.0822785146472,-12.712077639361443,0.17647058823529413,0.3235294117647059,34,common_dates,2020-03-01,2022-12-01,34
VECM,validation,1,tranquil,307.5367456788272,307.5367456788272,3.872519827192363,3.948982390208952,1.0303187426096483,615.0734913576543,186.19634285592758,-7.266936278035921,1.0,1.0,1,common_dates,2020-02-01,2020-02-01,1
XGBoost,test,1,all,475.7449645996094,640.5828291390734,11.819138413645256,13.064275287313777,1.5938549152791128,900.8351440429688,466.4312168067368,-928.9466861074696,0.027777777777777776,0.05555555555555555,36,common_dates,2023-01-01,2025-12-01,36
XGBoost,test,1,crisis,841.0914204915365,942.4822090887608,25.04817239158777,28.1983907062157,2.8178494666312806,1610.808817545573,833.0509887422924,-2192.938227647328,0.0,0.0,12,common_dates,2023-01-01,2023-12-01,12
XGBoost,test,1,tranquil,293.0717366536458,413.9845217605528,5.204621424673999,5.497217577862813,0.9818576396030292,545.8483072916666,283.12133083895895,-296.9509153375405,0.041666666666666664,0.08333333333333333,24,common_dates,2024-01-01,2025-12-01,24
XGBoost,validation,1,all,1037.3165315782123,1183.4709771766918,37.81890948333689,29.183451210165266,3.4752486638459157,1065.8057535995783,1031.3325074773263,-6336.134676858972,0.02857142857142857,0.02857142857142857,35,common_dates,2020-02-01,2022-12-01,35
XGBoost,validation,1,crisis,1057.4712792889277,1199.2299193725255,38.800845128658246,29.9084472250889,3.542771698444862,1076.4438575634547,1051.4565830342544,-6498.637646618287,0.029411764705882353,0.029411764705882353,34,common_dates,2020-03-01,2022-12-01,34
XGBoost,validation,1,tranquil,352.05510941389093,352.05510941389093,4.433097542410298,4.533586702761886,1.1794654874817285,704.1102188277819,347.11393854176794,-811.0337050422877,0.0,0.0,1,common_dates,2020-02-01,2020-02-01,1
